Measure:volume	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter	lhCerebralWhiteMatterVol	rhCerebralWhiteMatterVol	CerebralWhiteMatterVol	MaskVol	EstimatedTotalIntraCranialVol
sub-0224	2282.0	2783.6	6383.2	3947.7	1236.4	7081.2	9631.5	9626.0	4212.0	15967.5	7798.8	6907.9	4777.2	7474.6	1648.4	4674.2	3853.8	1273.7	3365.6	4092.0	9683.6	4686.9	16178.4	10339.3	3158.6	13393.4	20774.8	14122.0	9266.5	10066.7	259.9	905.0	1092.8	12065.3	2198.9	3187.8	6470.7	4060.0	1266.7	8798.4	9265.4	9758.2	3723.2	15580.3	7998.3	7373.7	3956.9	8333.3	1766.1	7377.1	3731.9	1375.4	3633.3	4556.2	9957.3	3823.6	15971.7	10795.6	3022.1	14752.1	20898.2	12714.8	7242.5	11196.3	590.0	1239.8	513.2	12208.3	37481.1	38069.4	269998.716794	274415.705927	544414.42272	1679483.0	1914302.345515
sub-0225	3674.5	3397.6	7865.8	3211.9	689.2	8569.1	12432.5	8435.0	4343.9	14305.6	7467.1	6187.8	3764.3	8091.7	1382.9	4928.2	4735.1	1232.0	3648.2	3356.8	8940.7	4859.6	15136.9	11557.5	3121.4	15736.4	22448.6	14302.8	10526.5	12124.7	252.4	548.7	768.0	12204.5	2585.6	2923.5	6965.3	3234.5	692.5	7627.0	12943.8	8681.5	3717.2	12138.1	8906.9	8020.5	4945.1	8734.5	1892.2	5423.7	3976.9	1800.2	4593.0	3744.8	9601.6	4758.3	16329.0	13216.1	2421.5	15324.6	23538.4	14207.0	8657.5	11266.4	365.7	636.3	757.4	10826.4	32589.2	34162.1	274897.633406	276776.710604	551674.34401	1738584.0	1907990.83015
sub-0226	2673.7	2802.0	7890.4	2701.9	1211.3	8526.9	10835.5	7720.8	4541.8	14077.1	7890.1	6216.9	3956.4	6587.9	1920.6	4630.9	3868.5	1258.9	3215.0	3561.0	9862.2	5477.8	17015.7	9326.5	3423.6	16308.8	21276.4	13775.5	8253.4	9479.5	300.1	670.7	858.6	10969.5	2878.1	3322.0	8284.5	3126.6	1072.7	7539.9	11545.7	7314.6	3215.6	11681.4	8336.6	7304.0	4839.7	6887.0	1712.7	5761.2	3420.2	1317.4	3313.3	3300.1	8784.4	4619.1	16108.3	11462.8	2120.0	16378.4	20606.3	13735.9	7564.2	10228.0	331.8	708.7	692.7	10080.2	36682.7	37463.0	269408.5432	266836.104449	536244.64765	1601526.0	1701974.11034
sub-0227	4047.7	3453.7	7491.9	3160.6	1134.6	7246.9	13249.8	7996.3	4853.1	12330.2	7400.5	6941.5	3444.3	6468.7	1643.6	4557.8	3672.3	1175.9	3041.4	4375.8	8092.8	4288.3	13078.6	10979.6	2842.6	13971.2	16662.8	14899.6	8784.1	10990.2	291.1	708.4	761.4	12317.2	3356.1	2722.4	4767.4	3024.8	760.0	7013.2	12789.2	7747.8	3968.4	12992.1	6722.6	7324.5	4188.4	7478.5	1575.5	5261.6	3320.1	1641.5	3411.3	4442.0	8840.9	4739.5	14163.1	11177.9	2200.3	16474.8	18496.5	14339.7	7764.4	9391.6	351.0	711.2	662.9	12140.8	29681.8	30785.4	254645.517485	253822.50544	508468.022925	1629204.0	1758098.046634
sub-0228	2956.9	2873.7	7309.9	3497.1	910.9	8547.8	8581.5	7691.8	4401.8	11189.5	7098.0	6139.8	3849.7	7051.3	2141.0	3960.5	3548.9	1070.4	3451.6	4130.9	8401.1	5995.3	13321.0	9831.0	3331.6	16047.0	19960.2	14122.1	9244.1	9613.6	371.5	700.9	966.3	10009.8	3459.5	3177.7	6632.1	3276.2	807.3	7226.8	12134.6	6945.6	3986.3	12905.2	7859.0	5956.6	4396.9	7650.2	1972.9	5255.2	2885.4	1600.1	3288.4	3680.7	7861.6	5196.4	14586.5	9927.0	2097.2	15888.0	20874.8	13536.2	7161.6	8996.4	283.8	840.7	581.7	10255.2	35366.4	35495.9	256724.129857	257059.618085	513783.747942	1631039.0	1847362.453208
sub-0229	3223.6	2767.0	6549.8	3272.2	828.4	7655.2	11285.4	7254.8	4302.7	13155.2	8082.7	6351.3	4580.2	7524.5	1623.7	4003.3	4250.1	1634.4	3955.7	3348.3	7718.2	4926.7	14440.6	9669.4	3154.7	12949.9	21924.0	13652.0	8931.5	10324.7	323.4	730.4	821.6	10025.0	3147.5	3163.0	6553.0	3104.8	661.3	7369.5	13815.7	6639.9	3639.2	12077.0	7368.3	6903.7	4889.5	7415.2	1798.0	5289.8	3304.2	1612.4	4517.9	3083.5	7774.5	4419.6	14087.9	10040.9	2416.6	14355.0	21546.7	12940.9	7657.9	9564.1	297.8	788.0	688.2	10900.4	32696.2	33223.4	256031.949475	254575.407849	510607.357324	1605309.0	1627972.854906
sub-0230	3316.9	2781.3	7102.4	3405.4	1682.3	9162.8	11119.9	8316.8	3780.6	12749.2	7729.3	7194.9	4511.2	5976.9	1893.4	3989.4	3685.9	1267.0	3015.5	3578.3	8663.8	4561.4	14843.3	12260.5	2885.1	14176.1	22765.1	14859.3	9474.5	11160.8	280.1	749.6	1034.1	10039.3	3441.5	3440.8	5753.5	3318.2	1236.3	8608.5	13513.7	7290.4	3306.2	13626.0	8174.6	7198.8	4144.7	6771.4	1937.0	5241.9	3647.8	1607.0	3413.7	3961.4	9552.1	4336.2	16537.3	11742.6	1846.6	15598.9	20036.8	13957.4	7453.0	9264.4	486.9	1012.6	766.0	9510.7	33835.7	34352.3	267216.557877	265273.469582	532490.027459	1556672.0	1674445.778381
sub-0231	3516.0	3215.7	8215.9	2855.0	623.4	6621.3	9558.8	8153.5	3685.7	15303.3	7443.2	5478.9	3557.7	6687.4	1440.1	4640.0	4238.3	1334.0	4419.5	3850.6	8347.0	5158.1	14000.0	9799.5	2795.7	15689.1	17344.5	12920.4	7910.5	9246.2	327.0	672.9	766.6	11025.0	2650.9	2757.7	5832.7	3347.7	679.1	5746.0	13981.2	6480.1	3583.5	11968.6	7911.4	6581.1	4058.0	7846.5	1283.1	5388.7	3474.0	1573.3	4250.6	4440.4	7884.7	5014.7	14268.7	9171.6	1838.5	17484.5	18444.7	13060.3	7283.3	8349.5	414.2	556.2	468.9	9653.4	31185.3	30045.8	249243.752768	243271.522726	492515.275494	1660141.0	1891744.752054
sub-0232	3071.2	2675.3	6308.2	2870.7	879.6	7064.5	9818.8	8647.0	3828.6	11665.6	7151.6	4817.3	3662.1	5845.3	1585.3	4339.2	3657.7	930.7	3208.4	3455.5	7252.1	4427.2	14447.8	10131.1	2997.9	12579.3	17882.5	12869.1	8125.9	8174.5	318.0	632.0	580.9	9951.6	3191.6	2414.1	5972.4	2860.9	930.5	7111.5	9891.4	6847.8	3031.0	10019.0	7177.4	5402.7	4106.6	7312.5	1674.3	3848.6	3886.0	1181.5	3559.8	3688.6	8056.3	3941.8	13641.9	10369.3	1799.0	13087.1	17273.0	12193.8	7360.1	8753.6	311.9	594.2	904.6	9989.3	35859.3	37513.8	241032.569771	239058.507838	480091.077609	1479790.0	1656794.061747
sub-0233	2869.2	2743.5	7157.7	3076.5	984.8	7021.0	10180.8	6338.2	3754.1	11632.8	7908.3	5649.2	4288.2	6766.1	1671.2	3725.0	3597.1	1151.0	3399.0	3588.3	8106.6	4282.6	13804.3	9515.0	2424.7	13045.6	19454.2	13666.8	9166.1	9646.6	257.3	578.8	772.5	8788.0	3306.6	3095.9	5983.4	2733.1	907.8	7185.4	11554.7	6892.7	3777.0	12049.9	7337.5	6042.5	3770.8	6885.2	1624.5	4168.4	3512.8	1366.1	3696.7	3588.0	7836.0	5293.5	14146.2	8878.7	2061.1	11950.0	19558.0	11493.0	7226.6	9559.9	471.3	815.2	537.7	9857.7	32132.0	32747.2	242235.40203	239764.80686	482000.208889	1466770.0	1652031.867012
sub-0234	3358.1	2854.5	8279.6	5094.4	1573.9	8656.1	11715.4	7923.9	5164.1	18574.8	8852.6	8811.2	5808.8	8439.3	1981.0	5403.7	3595.5	1499.4	3853.2	7563.0	10253.6	8526.9	18472.2	14386.1	2952.0	19738.0	23351.3	18746.7	10487.5	10175.5	530.9	805.7	1233.4	12029.6	3511.6	3632.1	8152.6	6015.1	1504.4	9023.8	14252.7	8128.5	4342.0	17956.3	8227.2	8461.9	4623.6	7257.9	1849.6	6890.9	3537.7	1464.0	4478.8	6651.7	9521.2	5288.4	17000.2	14618.6	2606.7	21409.3	27254.9	18637.7	8588.4	11278.7	477.5	1107.1	895.9	12779.4	36190.3	34252.2	313875.072009	313727.695448	627602.767457	1874158.0	2065205.992882
sub-0235	4158.1	2950.2	5994.7	3926.1	1246.2	6975.2	8823.7	6801.1	4911.2	12003.8	7443.8	7213.1	4038.6	7533.1	1735.9	4754.0	4232.0	894.4	3164.2	5366.2	8666.2	5598.3	15605.1	9119.7	4028.2	16163.8	22283.3	13188.2	11711.1	13838.6	325.0	681.9	846.6	11162.2	3768.6	2914.1	8116.5	3639.8	962.2	7766.5	11995.2	6087.6	5032.5	14442.3	7008.9	7644.8	4031.8	8568.6	1926.2	6056.4	3748.0	1174.6	3709.0	5837.7	8784.1	5292.7	15897.6	9184.0	2522.3	14252.0	22611.1	12928.7	9152.9	10802.0	430.8	736.8	714.8	10576.0	35234.8	35690.9	270343.268078	272140.638672	542483.90675	1688582.0	1899521.138721
sub-0236	2692.9	2620.4	6449.8	3605.2	1061.9	8229.8	9552.0	7336.9	4091.7	11735.6	6720.4	6379.7	3722.2	6429.1	1995.5	4041.8	4056.3	1017.5	3478.8	3796.3	7493.9	3848.4	13649.9	9014.1	2737.2	14920.4	20356.2	12346.8	9696.9	9350.2	239.3	620.4	937.7	9767.4	2405.1	2701.1	6323.0	3795.1	812.9	7339.0	10199.2	6135.1	3834.9	13753.8	6908.1	6696.1	3367.8	6770.7	1316.1	4669.3	4101.5	1205.1	3835.6	4568.1	8350.0	3812.9	16347.8	10132.4	1758.4	13463.7	19272.1	10828.5	8570.9	10136.1	277.5	645.6	765.8	9946.2	34480.9	32245.0	247148.222896	247568.139725	494716.362621	1473503.0	1626288.111597
sub-0237	2909.0	3297.8	6144.0	2742.3	1494.4	6227.1	9850.6	6952.9	3744.0	10599.7	7634.6	5291.8	4563.2	6729.8	1817.2	5018.5	4778.4	1091.7	4267.3	3084.1	8172.9	4506.2	15435.0	10092.1	2685.6	13919.2	17927.8	14572.5	9273.1	11285.8	288.9	624.8	837.6	11240.5	3000.8	2353.4	6162.1	2514.0	839.7	6636.1	14240.2	6987.9	3415.5	9675.6	8402.3	5463.4	3870.8	7681.1	1682.4	5573.8	4515.2	1539.9	4463.4	3157.1	7924.4	4702.8	14792.0	10024.8	2320.0	12583.0	18561.4	14314.1	7380.1	8978.4	478.2	601.0	670.4	10949.8	37038.6	34967.3	254737.517656	251879.626518	506617.144174	1538367.0	1636431.996767
sub-0238	3259.3	2455.7	7534.1	2354.9	577.1	5462.9	8669.1	6148.2	4193.7	10170.4	6935.4	4695.0	2637.7	4618.7	1135.1	4203.1	3516.9	1150.6	2804.4	2947.2	7871.2	4398.6	14696.9	7987.4	2699.8	10432.4	18693.6	13190.1	9457.7	9037.4	272.7	736.6	651.0	10957.8	2237.3	2439.4	5379.6	2745.0	578.0	5673.6	8773.9	5606.8	3949.6	10785.6	7123.4	5216.7	3651.0	5821.5	1162.4	4092.9	3614.6	1390.1	4534.0	2682.2	7772.9	3660.0	13304.6	9633.9	1750.9	12087.5	16464.5	12242.5	7442.8	8425.9	311.6	608.6	870.8	10412.2	22736.7	24005.2	216270.156953	214287.475015	430557.631967	1446890.0	1667972.199382
sub-0239	1897.5	3257.9	8328.8	3409.2	1436.3	8021.6	8732.5	6503.1	4384.7	15130.7	8744.4	6231.0	4490.7	6830.0	1962.5	4506.0	4415.1	1263.1	3649.7	4238.9	8988.7	5230.0	15682.5	9072.1	2609.6	17441.6	22398.3	12656.5	11018.7	9439.4	365.8	888.1	1069.8	10653.7	2145.9	3693.4	7644.6	3479.5	1084.5	7653.8	12127.2	8327.0	3231.9	13241.3	8903.4	6015.2	4780.7	7794.6	1351.3	5729.7	4633.0	1668.8	4735.6	4137.9	8500.3	4753.9	15937.6	10138.4	2237.5	17614.5	21403.1	14005.9	8396.9	9155.4	538.3	758.7	686.5	10364.5	31553.6	34238.3	264852.336773	267687.240612	532539.577385	1660031.0	1904759.513157
sub-0240	2059.9	2163.1	5871.0	1799.5	1377.6	7044.5	10523.9	6307.8	3139.1	9219.9	6405.3	4674.4	3864.2	6139.5	1687.9	3353.4	3157.1	867.3	2723.5	1749.3	7327.0	4039.1	11877.1	8002.0	2158.5	10930.7	16164.9	12680.5	6954.2	9425.7	282.1	766.9	588.1	10016.1	3209.7	2170.4	4933.6	2109.7	909.0	6727.8	11350.8	6528.3	2989.6	8778.2	6895.2	4385.4	3923.6	6296.3	1629.4	3911.5	2574.5	1049.7	2995.5	2083.0	6876.0	3824.0	11841.5	8843.2	1510.0	11076.9	15529.1	12739.9	6103.1	7714.3	313.9	734.3	487.4	10729.9	26350.0	27955.0	211230.329133	209378.463083	420608.792216	1373873.0	1476692.392208
sub-0241	3115.5	2458.4	5956.0	2092.6	719.8	5921.2	10021.1	6081.2	3254.2	8209.4	6249.3	4840.4	2686.3	5592.3	1455.8	3405.2	3069.0	903.1	2571.6	2368.6	6403.8	4213.0	11032.5	7975.0	2746.3	11262.7	16226.1	9615.4	5816.5	6681.4	202.5	603.2	854.6	7555.1	3071.4	3099.4	5806.2	2365.1	595.3	5331.7	11024.1	4855.7	2769.6	7974.7	6594.6	5148.3	3330.3	6000.0	1541.7	4569.0	2493.9	1049.7	2552.6	2555.1	6269.0	3910.1	11178.1	8059.9	1912.6	11914.4	14132.6	11093.6	5442.0	6694.2	372.0	586.2	570.7	7476.1	23812.9	25434.0	195109.693615	196460.15782	391569.851435	1307040.0	1257518.752394
sub-0242	4071.0	3296.4	6395.9	2734.9	1328.5	8249.3	10603.9	7520.2	3758.3	11033.3	7351.4	5054.9	4650.3	6133.7	1496.2	4546.1	4703.8	1490.6	3838.7	2496.2	7217.9	5332.9	14145.9	10489.6	3134.5	16360.3	20487.2	11929.0	9760.8	11663.1	344.2	732.5	739.6	11089.7	2697.4	2880.2	6931.5	2571.2	1340.8	7722.6	13147.1	9111.6	3594.6	11574.3	7689.3	4535.8	4206.8	7078.4	1310.3	5550.3	4160.4	1482.6	4801.5	2494.4	7824.7	4016.4	14831.5	12011.2	1948.4	15664.8	21105.5	11765.9	7136.9	9616.3	397.5	734.2	874.9	10522.4	25508.4	26266.9	246830.817722	246077.579849	492908.397571	1636193.0	1728003.408281
sub-0243	2182.8	2529.8	4857.0	2193.7	884.9	5451.5	7946.5	6150.7	2478.4	10408.8	5606.1	5023.8	2585.7	5399.2	1519.7	3281.2	2626.3	907.6	2404.7	2843.3	5779.8	3774.4	10342.0	7547.1	2466.5	10499.0	15506.2	10271.1	6656.1	6312.8	284.4	525.1	872.0	8922.1	2566.8	2251.2	4195.3	2478.1	690.4	5705.8	9297.4	5567.2	2702.8	9040.2	5908.6	5634.0	3377.1	5596.8	1417.0	4801.5	2793.9	1306.8	3250.7	3126.6	5693.9	3570.6	10516.3	8144.8	1366.1	11041.5	13871.7	10309.4	6006.9	7268.6	320.1	530.1	515.6	9370.8	22362.9	22513.0	187649.765583	190872.06833	378521.833913	1220443.0	1248769.243653
sub-0244	2713.1	2419.5	7982.5	2845.9	1016.2	6891.0	13412.0	7406.2	3906.8	10697.8	7665.4	5719.4	5175.8	6198.1	1498.7	4279.0	5353.0	1085.0	3129.3	3642.7	7416.1	4434.4	13249.9	10244.5	2863.7	17134.9	17661.9	12094.7	8530.7	9674.6	275.8	769.9	991.4	10399.9	2555.6	3176.3	6996.4	2912.5	936.9	6523.3	15215.4	5923.1	3598.4	9480.8	8584.1	5075.8	4194.9	6784.2	1482.1	4964.2	4171.7	1398.5	3439.4	3475.6	7570.5	4300.4	15190.1	10437.3	1899.3	14509.7	18660.9	11024.8	7158.4	10525.1	416.4	649.5	712.6	10281.6	34890.2	34893.7	251751.09916	246280.144051	498031.243211	1615173.0	1864258.452552
sub-0245	3362.3	2663.2	8668.4	3172.2	556.4	6976.6	12276.2	8169.0	4333.0	13443.0	8338.5	6076.2	4647.7	6404.5	1799.5	4022.4	3834.1	1112.2	3377.3	3806.7	7800.2	4721.7	15382.7	9522.5	3114.0	15367.7	21992.1	13263.9	9246.2	8617.4	325.1	643.6	915.8	10974.3	3357.7	4370.6	7559.4	3348.4	606.9	6809.7	10960.4	7767.4	3574.7	12007.5	7500.7	7075.4	3916.5	7747.0	1748.8	4617.1	3643.1	1732.3	3824.8	4002.1	8708.2	4745.4	14957.3	10828.7	2333.5	14678.6	20886.5	13397.4	7443.3	10656.1	447.4	619.2	501.0	12014.9	35512.9	35120.3	262331.697446	260943.821808	523275.519254	1681667.0	1830558.120579
sub-0246	2602.6	3427.1	7710.5	2680.5	1116.1	7724.6	13144.5	6845.8	4711.0	10778.2	8408.8	4898.9	4706.8	6926.0	1773.0	4419.2	3400.9	1702.4	3393.4	2347.8	8022.4	5808.7	12657.5	11944.5	3935.0	18547.1	25099.4	15100.2	9925.3	12124.3	349.6	685.3	796.9	11383.2	2595.6	3322.1	7627.7	2900.0	1031.9	6715.2	13663.0	6574.2	4215.4	12421.5	8967.9	4558.8	4308.1	7745.6	1432.9	5971.6	3659.2	1535.7	2869.1	2604.2	8890.0	4997.2	14752.7	13013.1	2531.8	18920.7	23801.0	14219.3	8273.0	9992.6	381.6	714.1	718.6	11552.5	37219.6	38210.1	274667.140674	272694.371305	547361.511979	1739248.0	1940447.248043
sub-0247	3865.9	3005.2	8222.6	3407.4	1232.4	7461.1	10920.6	8053.7	4430.1	10339.7	7429.0	6627.2	5239.2	5789.5	1763.6	3810.6	3911.6	1033.5	3615.6	3699.7	8418.4	5386.1	15257.9	10532.1	2746.1	13124.9	21402.9	15347.1	9231.3	12586.6	281.1	776.4	726.2	10421.5	2818.3	2695.9	7033.2	3313.1	1371.0	7076.7	13787.6	7882.0	4203.7	11916.7	6776.2	6331.4	4080.9	7896.6	1818.2	5369.8	3500.6	1242.0	4106.8	4675.4	8595.3	4845.1	14994.0	12019.4	1750.4	14169.5	21013.8	14553.1	7529.3	10409.8	428.9	942.3	743.9	11420.0	39510.4	38719.7	268588.989319	269039.790822	537628.780141	1653593.0	1843151.949042
sub-0248	3085.8	2824.3	7038.2	2725.3	822.3	6655.9	12815.8	6883.1	4435.9	11123.3	7559.4	7197.4	5787.2	6760.9	1782.1	5141.8	3889.2	1303.7	3638.4	3903.0	8934.6	4917.9	13733.6	11268.5	3325.3	15014.3	19378.0	15085.1	7685.1	10011.8	308.7	719.1	711.0	10625.6	2599.1	3327.8	4923.0	2837.4	755.8	6593.3	13270.8	5873.1	4395.6	11717.1	8352.3	8000.7	4456.2	7273.0	1796.2	6616.5	3300.3	1388.0	3669.2	4038.0	9241.5	4843.8	15520.9	11868.5	1993.3	15726.8	18629.1	13762.5	7030.6	10772.0	369.0	748.1	603.8	10991.7	33946.7	34868.6	260557.996765	260537.362911	521095.359676	1618592.0	1811983.378751
sub-0249	3533.4	2337.5	6847.5	3224.6	1220.3	7237.6	8633.7	6524.3	3653.4	11313.6	6948.0	6496.7	3964.3	6515.7	1464.5	3463.3	4056.2	1009.1	3225.1	4214.9	7779.5	4036.2	12416.1	9962.2	2213.4	13015.4	17060.1	13116.6	7854.2	8671.6	243.5	587.3	751.3	8659.6	3400.9	2923.7	6883.5	3168.5	787.0	5712.8	11468.7	5860.5	3853.7	10708.1	6786.1	6157.2	4382.7	7205.9	1385.4	4314.8	4251.4	1200.8	2860.6	3873.0	7321.9	3930.8	11457.7	9569.2	1690.7	13689.0	16207.2	13522.8	6876.9	9079.4	444.7	709.7	544.6	8848.3	30428.4	31937.9	231105.970693	229674.984778	460780.955471	1446587.0	1629689.695489
sub-0250	2643.9	3138.5	7096.3	3589.6	1246.8	6397.1	10167.9	7586.4	4569.9	12012.4	7708.8	6205.1	3527.2	6929.8	1798.5	5675.1	4656.7	1356.0	3783.5	3555.8	11116.6	5127.1	14046.3	10700.9	3924.3	16045.9	20012.0	13991.2	10823.4	12403.3	438.9	667.4	842.1	12152.8	2392.4	3579.1	5444.3	3512.7	975.7	7775.8	14803.1	6773.5	3362.5	12407.6	7466.9	6281.3	4721.3	6895.2	1630.6	5892.9	2880.6	1516.4	4258.2	3641.6	9840.3	5041.1	13307.4	11962.4	1704.8	17425.4	21744.2	12900.7	7691.2	9652.6	382.2	747.9	719.1	11528.2	28278.3	28559.0	262059.090308	256561.693349	518620.783657	1673855.0	1805961.830605
sub-0251	3045.4	3088.2	7393.7	3171.1	1164.0	7601.7	11286.4	6843.8	3294.0	13073.9	6672.4	5900.9	3268.1	5711.3	1720.3	4406.7	3927.4	966.4	3290.3	3407.3	7149.4	4384.1	13400.3	8726.8	2926.8	13081.1	16824.7	11430.6	7272.5	9469.4	268.2	547.2	720.9	10401.1	3522.8	2805.5	5432.0	2942.7	1005.1	7270.8	13548.1	6933.9	3031.4	11132.0	6806.2	5691.2	3650.6	6270.3	1577.2	4994.2	2511.6	1200.3	2873.6	3380.0	8029.9	4480.0	14036.0	10465.0	1828.7	14708.5	19263.6	12122.5	6010.3	9054.4	365.8	714.8	538.8	10017.9	32149.5	31958.4	236373.735292	237367.254132	473740.989424	1527994.0	1665997.311516
sub-0252	2173.7	2751.7	6747.8	3510.4	1031.1	6754.6	8959.3	6399.4	3383.5	12152.1	6074.0	5795.9	3112.1	5276.9	1533.8	4516.3	3824.5	877.8	2832.9	3985.3	7550.1	4326.9	15064.8	9548.2	2739.4	11221.5	20207.3	13569.1	8325.5	8969.1	294.5	927.9	695.4	10157.3	2493.1	2193.3	5499.9	3629.5	1072.0	6960.6	9877.2	6742.1	2931.5	12476.2	7284.8	5934.7	4237.7	6042.8	1591.0	5167.6	3477.1	1329.3	4512.3	4322.4	7868.6	4127.3	11847.6	8702.3	1907.4	15017.9	18242.6	11075.7	6928.2	10378.1	314.4	846.8	626.3	9255.5	26013.9	25596.3	230034.79426	229044.010409	459078.804669	1425022.0	1578597.093115
sub-0253	2157.0	2700.9	7149.0	2231.0	1011.7	8490.6	13531.7	8003.1	4032.0	9632.0	6767.0	6273.2	4447.5	7048.3	1766.0	4495.5	3792.4	1268.0	3493.8	2459.2	9884.5	4765.7	13713.2	10845.5	2785.8	13935.8	21584.5	13580.6	9208.6	10151.5	273.3	633.2	839.2	10118.3	3156.0	2925.2	6222.6	2889.9	1002.6	7458.9	14704.8	7258.5	4170.9	9191.5	7734.8	5540.7	4168.8	7739.2	1758.8	4886.6	3662.1	1649.0	4527.6	3127.2	7877.8	4898.2	14149.0	11508.0	2249.3	14810.3	20272.1	14032.6	7422.0	10404.0	397.3	530.8	494.6	11203.5	30724.2	30842.9	252385.417945	251298.526001	503683.943946	1667511.0	1848012.992086
sub-0254	3069.1	2584.4	6577.1	3162.5	848.9	6183.7	10027.5	6289.0	3200.7	10388.2	5606.9	5696.1	3567.1	5425.2	1353.2	3370.8	2806.4	860.3	2524.1	3093.7	8516.0	3665.1	13745.7	9031.5	2645.2	11198.2	17957.6	13786.6	7839.9	8754.0	274.8	587.8	912.7	8441.8	3150.7	2827.1	6354.7	3875.3	617.8	5911.9	12796.4	5383.3	2895.5	9251.0	6693.6	5879.9	3146.4	6869.9	1443.0	5074.6	3154.0	1041.7	2831.0	3670.3	7808.9	4068.3	12116.6	8195.9	1897.8	13049.1	15896.2	11609.1	7443.4	7673.0	427.5	620.0	450.0	7631.3	23989.5	22667.9	216002.790104	213279.657086	429282.44719	1433361.0	1608389.263787
sub-0255	2524.5	2954.6	6333.6	3490.5	1031.1	6911.0	7636.9	6940.8	3702.6	11707.0	7143.8	6374.0	3943.3	5916.5	1407.0	4705.8	4104.8	1031.0	3194.4	4930.2	6536.4	4490.9	14045.3	10556.4	3196.7	15299.5	25044.2	15473.1	10833.8	8169.5	279.7	656.8	965.4	9853.0	3000.5	3107.5	7345.7	4057.7	752.1	7439.0	10695.0	7165.4	3077.4	11646.8	7896.0	5700.9	4386.7	7013.6	1494.5	5472.4	3587.0	1494.6	3410.2	3725.0	6607.6	4143.5	14164.1	10681.6	2165.1	14435.3	22274.9	13412.4	8446.2	9484.0	582.5	720.8	1198.2	8926.6	31560.9	32051.7	250606.086051	249497.435879	500103.52193	1575904.0	1780619.345659
sub-0256	3806.7	2259.6	6373.9	2841.0	805.1	7052.5	12641.3	7654.0	4186.4	12686.1	7163.5	6248.1	3805.1	6546.9	1653.0	4450.6	3677.6	1386.1	3986.9	3251.0	8771.7	4347.8	13984.4	9412.0	2284.3	15994.2	23820.0	11705.8	10144.5	11055.0	260.1	567.6	785.8	11665.3	3069.7	2288.6	6650.0	2628.5	1228.7	7677.0	14271.5	7898.2	3213.8	10195.4	7467.9	5805.8	5016.8	8487.6	1489.9	5641.4	3337.6	1600.9	3469.0	3218.9	9214.5	4722.7	15896.5	11438.3	2318.4	18362.6	20688.2	12236.4	7930.0	9917.6	469.6	594.4	711.6	10662.4	42896.1	43709.7	270662.957986	271129.968501	541792.926487	1595948.0	1839699.456434
sub-0257	2591.6	2612.5	5128.2	2187.8	891.5	5796.5	9494.4	5855.9	3111.0	8799.3	6504.1	4906.8	3133.7	5534.6	1390.6	3417.3	3131.1	1139.9	3312.2	2308.9	7730.0	4331.2	12228.0	9021.0	2313.1	11790.0	15638.9	9227.2	7444.6	6435.1	238.1	593.9	864.9	9388.3	2170.0	2133.0	6074.8	2010.1	527.9	6581.8	9915.7	5251.0	2808.4	8644.4	6921.5	5038.8	3320.9	6013.5	1604.3	4127.1	2637.4	1289.4	2953.3	1904.6	6818.6	3772.4	12622.9	8944.2	1653.7	10578.3	15155.3	11357.0	6203.1	7434.9	259.3	583.9	545.0	8820.6	22222.5	23257.8	198725.815654	198421.277847	397147.093501	1334508.0	1353437.993935
