lh.aparc.volume	lh_bankssts_volume	lh_caudalanteriorcingulate_volume	lh_caudalmiddlefrontal_volume	lh_cuneus_volume	lh_entorhinal_volume	lh_fusiform_volume	lh_inferiorparietal_volume	lh_inferiortemporal_volume	lh_isthmuscingulate_volume	lh_lateraloccipital_volume	lh_lateralorbitofrontal_volume	lh_lingual_volume	lh_medialorbitofrontal_volume	lh_middletemporal_volume	lh_parahippocampal_volume	lh_paracentral_volume	lh_parsopercularis_volume	lh_parsorbitalis_volume	lh_parstriangularis_volume	lh_pericalcarine_volume	lh_postcentral_volume	lh_posteriorcingulate_volume	lh_precentral_volume	lh_precuneus_volume	lh_rostralanteriorcingulate_volume	lh_rostralmiddlefrontal_volume	lh_superiorfrontal_volume	lh_superiorparietal_volume	lh_superiortemporal_volume	lh_supramarginal_volume	lh_frontalpole_volume	lh_temporalpole_volume	lh_transversetemporal_volume	lh_insula_volume	BrainSegVolNotVent	eTIV
sub-0467	2452.0	1550.0	5761.0	2852.0	1728.0	8250.0	10556.0	10069.0	2153.0	10491.0	7165.0	5192.0	4536.0	10346.0	2208.0	3529.0	4013.0	2585.0	2771.0	1820.0	9569.0	2260.0	11971.0	8076.0	2449.0	13073.0	19515.0	10340.0	13048.0	11145.0	841.0	3062.0	1279.0	6427.0	999853.0	1381496.268783
sub-0468	2387.0	1742.0	6806.0	2462.0	2597.0	12133.0	11883.0	10947.0	2459.0	12888.0	7991.0	7050.0	5386.0	10845.0	2642.0	3183.0	5421.0	2425.0	4025.0	1529.0	10105.0	3043.0	14619.0	9624.0	2549.0	14392.0	23249.0	14299.0	15663.0	12645.0	1087.0	2929.0	1217.0	7892.0	1182572.0	1666087.842432
sub-0469	2524.0	2239.0	10923.0	3569.0	2529.0	10816.0	18842.0	16907.0	3055.0	14261.0	11960.0	6363.0	7980.0	16525.0	2155.0	4677.0	7451.0	3041.0	5152.0	2236.0	13735.0	4162.0	18981.0	15049.0	5942.0	24939.0	37977.0	21733.0	19450.0	15757.0	1505.0	2310.0	1988.0	9402.0	1579493.0	2233705.473173
sub-0470	2436.0	2317.0	5754.0	2331.0	2400.0	11187.0	15808.0	13999.0	2381.0	12612.0	7806.0	6080.0	4711.0	12886.0	1938.0	3674.0	5959.0	2464.0	3528.0	1417.0	8995.0	3640.0	12644.0	9841.0	3212.0	17038.0	27643.0	13258.0	14067.0	13242.0	1232.0	2917.0	1243.0	8737.0	1239792.0	1725225.417331
sub-0471	1989.0	1639.0	5815.0	1987.0	2229.0	8795.0	10775.0	10633.0	1875.0	10858.0	8469.0	4759.0	4590.0	11166.0	1832.0	3456.0	5103.0	2411.0	3503.0	1308.0	9441.0	2740.0	13261.0	8034.0	2768.0	12667.0	23576.0	11387.0	12721.0	9333.0	837.0	2928.0	1261.0	7268.0	1028636.0	1410121.214618
sub-0472	2261.0	1756.0	6726.0	2108.0	1573.0	7785.0	12119.0	10973.0	2269.0	11345.0	7395.0	4522.0	4593.0	12750.0	1648.0	2788.0	5619.0	1997.0	3532.0	1321.0	8443.0	3170.0	11287.0	9103.0	2160.0	14775.0	21345.0	11425.0	13249.0	9633.0	809.0	2169.0	1198.0	7418.0	1033641.0	1471119.407758
sub-0473	2811.0	1961.0	5297.0	2551.0	2106.0	8364.0	11246.0	10572.0	2677.0	9978.0	7382.0	5345.0	5061.0	10810.0	1967.0	3781.0	4744.0	2303.0	3849.0	1596.0	9491.0	2881.0	13399.0	9332.0	3182.0	15920.0	24931.0	11450.0	12043.0	10929.0	1291.0	3328.0	1488.0	7461.0	1061019.0	1539491.770134
sub-0474	3843.0	2099.0	9776.0	3437.0	2630.0	13138.0	13484.0	14592.0	3787.0	15319.0	8737.0	6935.0	6502.0	14239.0	2570.0	4202.0	6899.0	2280.0	4958.0	2088.0	11698.0	4230.0	15798.0	11748.0	3303.0	18692.0	31714.0	14885.0	15734.0	16082.0	696.0	2769.0	1581.0	8692.0	1499749.0	2088379.781368
sub-0475	3165.0	2090.0	8533.0	2786.0	2303.0	9975.0	15127.0	12760.0	2695.0	12906.0	7586.0	5884.0	6282.0	11104.0	2445.0	3968.0	5819.0	2666.0	3945.0	1720.0	9141.0	3652.0	16098.0	9474.0	2822.0	19307.0	27332.0	15075.0	14391.0	14349.0	1028.0	2833.0	1669.0	7579.0	1341909.0	1944162.565517
sub-0476	2521.0	2069.0	6854.0	2017.0	2956.0	10729.0	14651.0	12997.0	2924.0	12387.0	8899.0	5826.0	5907.0	11381.0	2103.0	3783.0	5345.0	3369.0	4778.0	1543.0	11708.0	3447.0	14180.0	10822.0	4029.0	19788.0	25358.0	14949.0	12560.0	14149.0	1267.0	2640.0	1368.0	7995.0	1324347.0	1955720.00243
sub-0477	3115.0	1212.0	7802.0	1983.0	1694.0	10712.0	12345.0	11469.0	2472.0	11557.0	8484.0	5499.0	4824.0	12486.0	2372.0	3555.0	4897.0	2640.0	3933.0	1207.0	10461.0	2995.0	14716.0	9497.0	2945.0	15226.0	25252.0	12363.0	14449.0	11624.0	784.0	2096.0	1467.0	9042.0	1155488.0	1659497.08824
sub-0478	3340.0	3393.0	8789.0	2982.0	2142.0	11738.0	15914.0	14579.0	3219.0	13570.0	9873.0	5916.0	7130.0	14055.0	2247.0	4551.0	6960.0	3289.0	4873.0	1838.0	10637.0	5082.0	17924.0	11214.0	5293.0	20030.0	30148.0	13474.0	14785.0	13076.0	1177.0	2617.0	1666.0	8657.0	1383447.0	1942031.918169
sub-0479	2524.0	1843.0	5132.0	3646.0	1927.0	8978.0	9915.0	11006.0	1933.0	9502.0	6937.0	5684.0	4716.0	10151.0	1986.0	3094.0	4354.0	2340.0	3636.0	1666.0	8552.0	2726.0	10875.0	7604.0	2093.0	12806.0	19542.0	10251.0	11922.0	8016.0	766.0	2173.0	907.0	6401.0	992801.0	1366508.163139
sub-0480	2118.0	2410.0	5432.0	2880.0	1916.0	10456.0	12346.0	11096.0	2579.0	10869.0	7788.0	5474.0	5585.0	9746.0	1815.0	3574.0	5454.0	2301.0	4560.0	1770.0	8236.0	3207.0	12571.0	9218.0	3124.0	16237.0	21222.0	14009.0	11916.0	9120.0	924.0	2312.0	1461.0	6600.0	1140387.0	1296093.934203
sub-0481	3014.0	3267.0	7609.0	3963.0	2080.0	11158.0	15615.0	14938.0	3272.0	14228.0	9527.0	6501.0	6501.0	14899.0	1958.0	3635.0	5526.0	2679.0	4511.0	2240.0	10433.0	3359.0	15438.0	11435.0	4244.0	18854.0	29554.0	14919.0	17157.0	13032.0	1043.0	2666.0	1631.0	8573.0	1380653.0	1881693.190944
sub-0482	3065.0	2100.0	8234.0	3711.0	2304.0	11287.0	13615.0	12351.0	2637.0	13320.0	7671.0	6912.0	5873.0	13474.0	1923.0	4060.0	5780.0	2770.0	5034.0	2134.0	10027.0	3388.0	16523.0	11175.0	3681.0	17528.0	26627.0	14308.0	13036.0	11878.0	1145.0	2492.0	1233.0	8034.0	1224131.0	1550984.112938
sub-0483	2443.0	2268.0	6991.0	2940.0	2572.0	9196.0	11248.0	10869.0	2139.0	10438.0	8144.0	5576.0	4625.0	11427.0	2181.0	3567.0	5272.0	2558.0	3773.0	2042.0	8996.0	3367.0	12941.0	8920.0	3643.0	15453.0	22365.0	11260.0	14061.0	10456.0	995.0	2179.0	1140.0	7888.0	1141242.0	1621822.549791
sub-0484	3166.0	2409.0	7469.0	5366.0	2731.0	13326.0	15379.0	17100.0	3003.0	18532.0	9536.0	6468.0	6604.0	12988.0	2280.0	3648.0	6308.0	3487.0	6258.0	3332.0	10290.0	3887.0	16567.0	10989.0	3229.0	23458.0	31467.0	14429.0	16382.0	14486.0	1436.0	3587.0	1853.0	9424.0	1493205.0	2099654.365129
sub-0485	2413.0	1225.0	6512.0	2473.0	1914.0	10862.0	15424.0	10617.0	2434.0	11547.0	8172.0	6022.0	4306.0	11243.0	2164.0	3662.0	5797.0	2358.0	3529.0	1627.0	10802.0	2944.0	14332.0	11361.0	2758.0	14027.0	24586.0	13964.0	12025.0	12162.0	880.0	2180.0	872.0	7387.0	1185624.0	1170689.369036
sub-0486	2304.0	2438.0	7190.0	3448.0	2570.0	10529.0	12898.0	13190.0	2935.0	11009.0	9554.0	6213.0	6066.0	11188.0	2130.0	3856.0	6725.0	3256.0	5467.0	1610.0	10071.0	4046.0	15011.0	9922.0	3615.0	21835.0	32244.0	13903.0	13737.0	13937.0	1134.0	2946.0	1287.0	8857.0	1293583.0	1778409.522163
sub-0487	2216.0	1729.0	5187.0	2136.0	1869.0	8600.0	13185.0	10281.0	2553.0	10255.0	7771.0	5251.0	4783.0	10836.0	2071.0	3639.0	4277.0	2417.0	3127.0	1348.0	7717.0	2790.0	12135.0	9720.0	2626.0	15591.0	22219.0	12164.0	12223.0	9391.0	986.0	2175.0	1267.0	6477.0	1046437.0	1305898.602151
sub-0488	2271.0	2345.0	8708.0	3523.0	1890.0	11746.0	14492.0	11562.0	2388.0	12397.0	8952.0	5450.0	4920.0	9701.0	1772.0	3597.0	5189.0	2698.0	3462.0	1749.0	10788.0	3089.0	14319.0	10250.0	2914.0	16468.0	26706.0	14395.0	13386.0	10688.0	1009.0	2372.0	1278.0	7423.0	1255622.0	1824700.129216
sub-0489	2216.0	2470.0	5985.0	3222.0	3309.0	8920.0	12959.0	11447.0	2154.0	10169.0	8022.0	5249.0	5215.0	10876.0	2286.0	3593.0	4520.0	2603.0	3657.0	1914.0	8925.0	3753.0	12661.0	8823.0	2411.0	17032.0	20665.0	13360.0	12093.0	10603.0	940.0	3012.0	1217.0	7113.0	1114126.0	1576054.922941
sub-0490	2781.0	1697.0	7544.0	2714.0	2042.0	10790.0	13461.0	10212.0	2473.0	9699.0	7170.0	5752.0	5250.0	10409.0	2360.0	3570.0	4634.0	2635.0	4035.0	1592.0	8593.0	3137.0	12941.0	9895.0	2102.0	16086.0	23433.0	11449.0	12570.0	11358.0	1118.0	2310.0	1217.0	7089.0	1177755.0	1706137.401241
sub-0491	2633.0	1939.0	8173.0	2585.0	1681.0	10179.0	14259.0	13894.0	2933.0	12343.0	8703.0	5295.0	5319.0	14199.0	2420.0	4213.0	4871.0	2388.0	4105.0	1521.0	11301.0	3713.0	15559.0	12505.0	2723.0	16458.0	29260.0	15126.0	14036.0	16071.0	887.0	2767.0	1608.0	7506.0	1229360.0	1727124.240476
sub-0492	3256.0	881.0	6706.0	2708.0	1981.0	10402.0	15295.0	14593.0	2722.0	12027.0	8156.0	5391.0	5487.0	11545.0	1839.0	3590.0	4965.0	2342.0	3860.0	1725.0	9594.0	2694.0	14114.0	10116.0	2497.0	15186.0	24742.0	12912.0	12736.0	10908.0	1138.0	2914.0	1014.0	7589.0	1165308.0	1609007.027753
sub-0493	3215.0	2078.0	8225.0	3343.0	2564.0	12212.0	12820.0	16429.0	3122.0	13917.0	9908.0	6611.0	6809.0	13878.0	2728.0	3832.0	4781.0	3045.0	4288.0	2028.0	10779.0	4117.0	16077.0	9485.0	3224.0	21912.0	30829.0	13807.0	16662.0	16328.0	1239.0	3760.0	1526.0	9833.0	1353449.0	1994527.960358
sub-0494	2456.0	1292.0	5642.0	2648.0	1821.0	8333.0	12453.0	9340.0	2200.0	11541.0	7750.0	3980.0	5295.0	10817.0	1825.0	3745.0	4587.0	2203.0	4046.0	1109.0	8067.0	3424.0	12955.0	10453.0	1869.0	14743.0	24580.0	15009.0	14040.0	10523.0	1111.0	2076.0	1323.0	7191.0	1122470.0	1570171.208196
sub-0495	2369.0	3052.0	7710.0	2591.0	2747.0	11789.0	15586.0	16002.0	3795.0	13554.0	9554.0	6433.0	5365.0	13073.0	2714.0	3838.0	5561.0	3064.0	3785.0	1426.0	9623.0	3073.0	15783.0	12095.0	3478.0	18848.0	26148.0	16245.0	14529.0	14124.0	1014.0	2572.0	1639.0	9031.0	1221668.0	1668322.126871
sub-0496	2511.0	2222.0	9754.0	2886.0	2915.0	13366.0	14215.0	14634.0	3746.0	16550.0	9816.0	9237.0	5872.0	11872.0	2880.0	3734.0	5464.0	3327.0	4751.0	2274.0	10917.0	3441.0	16787.0	11502.0	3684.0	20563.0	24893.0	16134.0	14545.0	13380.0	1279.0	3001.0	1659.0	9430.0	1416048.0	1964762.52626
sub-0497	1939.0	1434.0	7493.0	3338.0	1824.0	8521.0	13155.0	13917.0	2555.0	13842.0	7758.0	6719.0	5678.0	13865.0	1675.0	3629.0	4391.0	2274.0	4028.0	2495.0	8833.0	3527.0	13168.0	12775.0	3486.0	17246.0	24372.0	15429.0	14497.0	9961.0	1166.0	2734.0	1043.0	7283.0	1184496.0	1705565.632694
sub-0498	2340.0	1652.0	5889.0	3277.0	2382.0	11813.0	12416.0	9185.0	2266.0	12354.0	7321.0	5905.0	5212.0	10824.0	2341.0	4189.0	5034.0	2443.0	3650.0	1429.0	9426.0	3193.0	14773.0	8595.0	2947.0	13274.0	24417.0	13478.0	12800.0	9422.0	840.0	2918.0	1475.0	7006.0	1093229.0	1464880.088877
sub-0499	1913.0	2257.0	6556.0	2664.0	1706.0	9042.0	12622.0	10753.0	2795.0	11562.0	8803.0	4778.0	6194.0	12249.0	1831.0	4253.0	6248.0	2897.0	4479.0	1447.0	7657.0	3381.0	13980.0	10336.0	3488.0	16105.0	26136.0	13392.0	12461.0	11653.0	1305.0	2501.0	962.0	7684.0	1125308.0	1483456.889834
sub-0500	3675.0	1639.0	6918.0	3611.0	2295.0	11637.0	15394.0	12296.0	3152.0	13110.0	10319.0	7813.0	7008.0	14184.0	2698.0	3545.0	5457.0	3318.0	4689.0	1975.0	11388.0	3589.0	15660.0	11715.0	3054.0	17745.0	27841.0	13819.0	18587.0	15365.0	1081.0	3447.0	1520.0	8955.0	1405143.0	2016119.380929
sub-0501	2861.0	2382.0	5558.0	1795.0	3769.0	9843.0	14173.0	12206.0	2459.0	10569.0	8024.0	5311.0	4573.0	10391.0	2800.0	3873.0	3501.0	2181.0	2858.0	1165.0	11530.0	2730.0	14349.0	10140.0	2627.0	14125.0	21892.0	13083.0	14176.0	13498.0	853.0	3338.0	1119.0	7300.0	1167389.0	1546803.408445
sub-0502	2694.0	1719.0	5638.0	2631.0	2224.0	10605.0	14593.0	11051.0	2469.0	11563.0	6970.0	5498.0	5169.0	12583.0	2155.0	3718.0	6105.0	2529.0	4376.0	1939.0	9870.0	3604.0	13137.0	9675.0	3101.0	14206.0	25487.0	12970.0	12824.0	11812.0	867.0	2541.0	1321.0	7308.0	1225107.0	1604585.003865
sub-0503	2189.0	2042.0	5690.0	2049.0	1518.0	9507.0	9177.0	9327.0	2930.0	10999.0	7159.0	5905.0	4478.0	9623.0	2000.0	3175.0	3443.0	2344.0	3376.0	1752.0	9406.0	2895.0	14047.0	8057.0	2151.0	16109.0	23912.0	10364.0	12807.0	10921.0	929.0	2567.0	1308.0	6230.0	1092782.0	1456320.19715
sub-0504	2763.0	1465.0	5724.0	3329.0	2096.0	9367.0	12135.0	9895.0	2228.0	11695.0	7947.0	5555.0	4698.0	10768.0	2405.0	3197.0	2946.0	2772.0	4064.0	1514.0	9290.0	3180.0	12687.0	9432.0	2964.0	17673.0	27541.0	13457.0	13237.0	10414.0	1085.0	2561.0	1196.0	7347.0	1107742.0	1422891.383255
sub-0505	1950.0	1775.0	5395.0	2277.0	1673.0	9589.0	11777.0	12084.0	2782.0	10417.0	7696.0	4649.0	5267.0	12097.0	1630.0	3216.0	4100.0	2709.0	3512.0	1451.0	9690.0	2991.0	14726.0	10561.0	2864.0	15732.0	24416.0	15768.0	12031.0	13928.0	1169.0	2401.0	1430.0	8793.0	1170525.0	1626878.241452
sub-0506	2703.0	1571.0	5776.0	3065.0	2142.0	9067.0	10760.0	11192.0	2634.0	13425.0	9050.0	6565.0	5134.0	11822.0	2332.0	3508.0	5825.0	3123.0	3917.0	1650.0	7824.0	2873.0	13483.0	9243.0	2380.0	14411.0	25050.0	13463.0	13129.0	10524.0	1025.0	2564.0	1220.0	7648.0	1207097.0	1723755.762303
sub-0507	2550.0	1436.0	6591.0	2884.0	2168.0	10166.0	13740.0	12186.0	2715.0	14974.0	9276.0	6613.0	5836.0	13908.0	2079.0	3916.0	5258.0	3012.0	4475.0	1904.0	9925.0	3455.0	13026.0	11671.0	3250.0	20627.0	29926.0	12821.0	16797.0	13530.0	808.0	2975.0	1314.0	8107.0	1324111.0	1861921.571212
sub-0508	2106.0	2289.0	7114.0	3087.0	2379.0	10747.0	10981.0	11992.0	2395.0	13961.0	7855.0	6160.0	5202.0	11768.0	2664.0	3079.0	4430.0	2407.0	3094.0	1801.0	10827.0	3261.0	16824.0	9155.0	3120.0	17104.0	24011.0	12358.0	12735.0	10080.0	1074.0	2815.0	1329.0	6806.0	1199805.0	1650142.843614
sub-0509	2403.0	1712.0	6296.0	2381.0	2102.0	9934.0	11251.0	10205.0	2508.0	10923.0	6874.0	6306.0	4382.0	10703.0	2233.0	3542.0	5332.0	2281.0	3480.0	2203.0	8995.0	3146.0	12220.0	8965.0	3052.0	15997.0	22715.0	10719.0	12143.0	12984.0	784.0	2743.0	1000.0	7194.0	1128572.0	1521235.156898
sub-0510	1849.0	2052.0	7166.0	2544.0	2102.0	8986.0	9422.0	9827.0	2953.0	10174.0	8685.0	4763.0	4554.0	10487.0	2327.0	3886.0	4661.0	2914.0	3309.0	1292.0	10010.0	3277.0	14382.0	10206.0	3098.0	18065.0	26099.0	13329.0	12522.0	12878.0	851.0	2565.0	993.0	7898.0	1132710.0	1610228.590087
sub-0511	2716.0	1222.0	7233.0	2241.0	2460.0	10901.0	12244.0	12395.0	3031.0	11377.0	10151.0	5805.0	7144.0	11567.0	2340.0	4153.0	6425.0	2698.0	3084.0	1718.0	10846.0	3928.0	15527.0	11448.0	2658.0	18429.0	28281.0	14520.0	14110.0	13755.0	1309.0	2759.0	1207.0	7380.0	1239424.0	1821435.920258
sub-0512	2317.0	1656.0	6830.0	2645.0	1821.0	9339.0	9869.0	9802.0	2646.0	11399.0	7506.0	6048.0	3932.0	10064.0	2155.0	3954.0	4668.0	2020.0	3877.0	2117.0	10057.0	2839.0	15912.0	10017.0	2575.0	14678.0	22117.0	13236.0	12539.0	13460.0	734.0	2485.0	1442.0	7797.0	1093599.0	1481519.606637
sub-0513	2757.0	1684.0	6564.0	2548.0	2723.0	11439.0	17851.0	15062.0	3588.0	13460.0	10501.0	7647.0	6144.0	12848.0	2450.0	4559.0	7128.0	3341.0	4956.0	1716.0	11870.0	3142.0	16520.0	12929.0	3029.0	19059.0	28566.0	17732.0	14731.0	15405.0	1008.0	2951.0	1130.0	7972.0	1393808.0	1914922.577848
sub-0514	3321.0	2709.0	9423.0	2956.0	1583.0	10111.0	15824.0	14562.0	2262.0	14786.0	9277.0	6091.0	6360.0	14452.0	1476.0	4155.0	5371.0	2973.0	3657.0	1651.0	10785.0	3974.0	15689.0	11658.0	3953.0	20237.0	24889.0	16848.0	13956.0	14512.0	1284.0	2195.0	1177.0	7461.0	1201917.0	1716906.357042
sub-0515	1726.0	2044.0	6706.0	3670.0	2076.0	8441.0	8856.0	11661.0	2127.0	11242.0	7694.0	4873.0	5934.0	10611.0	1903.0	3169.0	4808.0	2848.0	4146.0	2050.0	7924.0	3770.0	11787.0	8630.0	3053.0	16769.0	22916.0	13237.0	13286.0	10253.0	1262.0	2819.0	1552.0	8322.0	1088457.0	1565723.037787
sub-0516	2763.0	2692.0	8692.0	3486.0	1991.0	10124.0	14357.0	12655.0	2485.0	13412.0	7695.0	5757.0	4557.0	13343.0	2095.0	3338.0	5847.0	2347.0	4030.0	2126.0	9896.0	3702.0	11456.0	8845.0	3437.0	17500.0	26709.0	11450.0	14694.0	11058.0	929.0	2220.0	1160.0	8137.0	1171453.0	1661714.732822
sub-0517	2636.0	1195.0	5265.0	2983.0	2400.0	10596.0	12673.0	10765.0	2039.0	13622.0	8766.0	6395.0	5335.0	11451.0	2583.0	3588.0	5798.0	2770.0	4788.0	2174.0	8907.0	2957.0	13406.0	9043.0	2874.0	16204.0	27259.0	12649.0	12649.0	11929.0	842.0	2403.0	1173.0	7442.0	1237711.0	1701906.932585
sub-0518	2328.0	1599.0	8472.0	2525.0	2106.0	8663.0	11871.0	12290.0	2778.0	10341.0	8446.0	6331.0	5782.0	12332.0	1790.0	3261.0	5723.0	2229.0	4440.0	1344.0	8411.0	3574.0	13615.0	10665.0	2328.0	18701.0	25865.0	14854.0	13533.0	11856.0	795.0	2619.0	1368.0	7481.0	1160165.0	1210397.333558
sub-0519	3268.0	1791.0	6259.0	2821.0	2209.0	10190.0	11778.0	9324.0	2816.0	11996.0	8633.0	5834.0	4807.0	9185.0	2438.0	3371.0	6359.0	2667.0	3691.0	1887.0	10089.0	4022.0	14847.0	10679.0	2523.0	13814.0	24599.0	11898.0	15062.0	13806.0	1022.0	2467.0	1785.0	9685.0	1156587.0	1544938.213566
sub-0520	2922.0	2543.0	6463.0	2999.0	2588.0	9614.0	14237.0	14432.0	2616.0	11730.0	9083.0	5928.0	5224.0	11707.0	2552.0	4248.0	6972.0	2628.0	5058.0	2087.0	8832.0	3609.0	13901.0	10924.0	2705.0	19868.0	26053.0	16668.0	13109.0	12748.0	1019.0	2777.0	1588.0	8244.0	1261373.0	1707656.558087
sub-0521	2144.0	1792.0	5891.0	4379.0	2048.0	9286.0	11866.0	10529.0	2163.0	12882.0	7259.0	7204.0	5382.0	9726.0	2220.0	3964.0	5398.0	2022.0	4564.0	2744.0	8465.0	3553.0	13427.0	9626.0	2564.0	13985.0	21247.0	14315.0	12511.0	9738.0	1187.0	2729.0	1093.0	7175.0	1146004.0	1573860.535594
sub-0522	2149.0	1604.0	5489.0	2153.0	1671.0	7341.0	10155.0	10078.0	2585.0	10015.0	7505.0	4271.0	4367.0	9551.0	1738.0	2879.0	4940.0	2384.0	3768.0	1755.0	7992.0	3075.0	12041.0	9368.0	1931.0	14857.0	21027.0	12496.0	11673.0	9303.0	951.0	2218.0	1121.0	6691.0	1030414.0	1054934.572695
sub-0523	2155.0	1305.0	6102.0	2594.0	2113.0	9219.0	11343.0	11421.0	2338.0	10498.0	7211.0	5981.0	5366.0	9362.0	1911.0	3338.0	3689.0	2183.0	3357.0	1562.0	8088.0	2748.0	12012.0	10388.0	2408.0	15086.0	21608.0	14524.0	12178.0	10636.0	852.0	2176.0	1134.0	6862.0	1091321.0	1514465.785244
sub-0524	2880.0	2553.0	7715.0	2652.0	2361.0	10384.0	13137.0	11771.0	2273.0	10480.0	8219.0	5405.0	4940.0	12529.0	2198.0	5064.0	4792.0	2522.0	3616.0	1930.0	10757.0	3695.0	16179.0	9874.0	3410.0	16830.0	27997.0	13053.0	12767.0	11864.0	1009.0	3084.0	1370.0	9415.0	1142511.0	1403035.577456
sub-0525	2511.0	1376.0	6191.0	3031.0	1991.0	10012.0	10142.0	10493.0	2309.0	11767.0	8255.0	5228.0	5351.0	10960.0	1463.0	3744.0	6212.0	2800.0	3549.0	1561.0	8764.0	3351.0	14052.0	10726.0	2651.0	15298.0	27620.0	13254.0	13236.0	11552.0	1086.0	2327.0	1178.0	6927.0	1061443.0	1491725.361293
sub-0526	2671.0	2260.0	6872.0	3051.0	1849.0	7601.0	13716.0	11668.0	2440.0	10385.0	8376.0	6029.0	5059.0	13128.0	2344.0	3871.0	6675.0	2280.0	4336.0	1990.0	9816.0	4396.0	14235.0	10414.0	3302.0	16570.0	25149.0	14936.0	12469.0	12431.0	916.0	1735.0	1105.0	8451.0	1207784.0	1584871.873182
sub-0527	3690.0	1865.0	6003.0	3598.0	1855.0	11510.0	12277.0	10463.0	2374.0	12449.0	8120.0	8086.0	5599.0	12843.0	2215.0	3382.0	4945.0	3030.0	3964.0	2161.0	9444.0	3412.0	12533.0	9175.0	3157.0	16016.0	23292.0	11403.0	15262.0	12990.0	1224.0	2708.0	1199.0	8459.0	1164605.0	1597317.597683
sub-0528	2764.0	1921.0	10028.0	3505.0	2419.0	9616.0	12069.0	11824.0	2561.0	13490.0	9431.0	7610.0	5696.0	11109.0	1881.0	4221.0	5205.0	2399.0	4080.0	2623.0	10408.0	2430.0	16589.0	11578.0	3523.0	16684.0	25540.0	12691.0	13484.0	12033.0	1147.0	2913.0	1293.0	7714.0	1309803.0	1842102.943161
sub-0529	2738.0	1997.0	8379.0	2405.0	2408.0	9744.0	12967.0	12110.0	2377.0	10217.0	8567.0	5848.0	5845.0	11993.0	1856.0	3876.0	5327.0	3325.0	3461.0	1570.0	10563.0	3998.0	15801.0	10494.0	2432.0	19094.0	27839.0	13765.0	14685.0	13116.0	1218.0	2997.0	1425.0	7654.0	1168126.0	1679049.424843
sub-0530	2500.0	1931.0	8312.0	3615.0	2533.0	11996.0	15151.0	15004.0	3346.0	12145.0	8622.0	8293.0	5606.0	13863.0	2078.0	3917.0	4672.0	2930.0	4403.0	1967.0	10880.0	3772.0	15844.0	10068.0	3517.0	21385.0	28052.0	13335.0	12920.0	11375.0	1096.0	2483.0	993.0	8217.0	1290884.0	1751178.085217
sub-0531	2329.0	2387.0	7491.0	2820.0	2250.0	11207.0	13242.0	15341.0	2825.0	11302.0	8757.0	5788.0	6183.0	13527.0	2108.0	3531.0	4413.0	3322.0	3401.0	1871.0	10861.0	4122.0	16304.0	11217.0	3126.0	18738.0	25924.0	15835.0	14619.0	12565.0	1261.0	3882.0	968.0	7892.0	1264907.0	1795308.655772
sub-0532	2390.0	1436.0	7012.0	3234.0	2560.0	11209.0	15034.0	12345.0	2872.0	14300.0	8409.0	5988.0	5228.0	12228.0	2229.0	4005.0	5348.0	2827.0	4300.0	1674.0	7654.0	3307.0	13967.0	9987.0	3157.0	19072.0	28269.0	15373.0	13402.0	12875.0	963.0	3007.0	1209.0	7363.0	1229392.0	1730572.431714
sub-0533	2557.0	2915.0	5811.0	2712.0	1971.0	9938.0	11673.0	11753.0	2963.0	11187.0	8006.0	6642.0	4999.0	12832.0	2441.0	3889.0	5255.0	2634.0	3296.0	1729.0	9162.0	4036.0	14368.0	9976.0	2616.0	17367.0	25556.0	13262.0	13743.0	9581.0	912.0	2141.0	1163.0	7526.0	1219467.0	1718567.829059
sub-0534	2591.0	2614.0	6369.0	2914.0	1817.0	10278.0	12608.0	13318.0	2649.0	11355.0	9067.0	6270.0	4985.0	13011.0	1758.0	3670.0	4223.0	2706.0	4446.0	1397.0	9447.0	4166.0	14408.0	12579.0	3973.0	19272.0	28162.0	16422.0	15066.0	13714.0	946.0	2313.0	1233.0	9247.0	1256869.0	1739998.176775
sub-0535	2311.0	2167.0	7142.0	2674.0	1936.0	10449.0	13075.0	11061.0	3371.0	14049.0	7856.0	8014.0	4758.0	12319.0	2088.0	3756.0	5764.0	3100.0	4262.0	1888.0	9931.0	3172.0	14306.0	10813.0	3468.0	17748.0	26658.0	13376.0	13908.0	11840.0	1065.0	2846.0	1377.0	7796.0	1250176.0	1368345.305504
sub-0536	2382.0	2039.0	6060.0	2173.0	2146.0	10281.0	12444.0	10971.0	2077.0	7822.0	7186.0	4801.0	5748.0	9934.0	2014.0	3595.0	4312.0	2257.0	3142.0	1352.0	9267.0	3180.0	14796.0	8642.0	2594.0	13448.0	22304.0	11354.0	12932.0	10416.0	762.0	2455.0	1545.0	6970.0	1020820.0	1497206.172725
sub-0537	2211.0	1648.0	5888.0	3227.0	1882.0	9875.0	12421.0	10219.0	2162.0	11753.0	7592.0	6323.0	5467.0	8443.0	2172.0	3639.0	5335.0	2538.0	3463.0	1929.0	8064.0	2894.0	12263.0	10235.0	2213.0	13826.0	21875.0	13508.0	10415.0	8221.0	1005.0	2900.0	1163.0	6139.0	1065021.0	1356479.702808
