Measure:mean	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
sub-0035	100.3592	98.1692	99.3293	98.1972	91.3994	90.189	101.0586	92.8734	99.0829	96.9858	97.0152	91.4688	97.5012	94.4148	90.0393	99.0591	100.4807	99.7391	101.0267	95.4106	98.1947	100.5697	98.7319	98.3414	97.726	98.4956	98.1411	99.7477	97.3019	101.5911	97.1333	89.4845	93.797	93.3684	98.4549	96.988	98.7146	99.0848	87.9444	91.3047	99.157	94.0644	99.785	95.0313	96.8814	90.3241	97.2108	95.4121	91.0681	99.3247	100.3836	98.7896	102.1951	93.3466	98.5179	100.9847	98.4416	98.1353	96.6496	98.3787	98.0413	99.3703	96.7883	101.1242	95.2792	88.1029	92.072	93.3974	98.1155	97.4233
sub-0036	100.1735	99.9447	100.4917	99.2467	88.2759	91.9199	100.4336	94.7753	99.8494	96.383	97.9197	92.638	100.3448	96.7515	91.0278	98.5234	99.9724	98.8952	100.4992	95.214	98.9194	100.4273	100.0047	99.2769	98.9349	99.711	99.1427	100.647	97.8218	101.3487	98.8409	91.3075	94.9318	93.255	99.0827	98.8604	99.5387	101.0891	89.8706	93.4242	100.1117	95.1196	99.7919	98.5113	97.2032	94.0515	98.9264	96.2938	93.1652	98.3287	98.0658	99.2803	101.0696	96.7058	97.4327	99.2264	98.1836	99.3756	97.9322	99.5104	97.6524	100.2347	97.7725	99.8585	98.6773	90.9293	95.7033	93.6619	98.379	97.6753
sub-0037	100.0112	99.1805	100.6162	100.0218	87.0203	94.8244	102.1204	94.9893	99.1383	98.6639	97.5394	94.2899	98.2487	97.5688	90.365	98.134	101.5165	99.3188	102.5928	94.8576	99.6202	101.2238	99.491	98.8418	97.1603	100.5848	99.437	100.2488	98.2422	102.5903	100.0938	88.1081	93.0978	94.226	98.3653	97.5329	98.602	99.465	85.6107	93.578	100.3706	94.3507	99.6844	98.5377	97.2909	93.3656	98.0806	96.9712	91.5384	97.2456	99.9294	98.7401	102.0116	92.7716	96.7301	100.3736	96.5956	98.2945	98.201	99.6692	97.639	99.6553	97.8385	100.619	97.3019	90.0543	95.5666	93.3661	98.698	98.1451
sub-0038	100.7526	98.537	101.7777	95.6148	87.9466	93.1181	101.6689	97.1559	97.4251	96.7	96.9476	88.9754	97.2185	100.0932	87.3303	100.4961	100.3627	102.4387	102.8879	90.6554	102.219	99.4016	101.5583	96.3502	94.8041	100.1663	98.9818	100.3967	99.8506	102.984	101.7866	90.5168	95.2451	94.3762	97.5208	96.5936	99.3818	95.1148	87.4305	90.8671	101.0508	94.2236	97.085	97.1829	96.05	88.4743	98.0447	96.0048	87.9948	98.9057	97.7631	102.806	102.1486	90.0551	98.0532	98.8518	98.165	97.2729	95.4576	100.5455	97.9575	100.5713	95.9173	99.7793	99.169	89.9973	93.0865	92.6948	96.9507	96.5069
sub-0039	100.3037	100.0247	100.2189	97.2667	88.3788	92.048	101.2146	94.5244	98.4286	94.1589	98.1867	91.423	97.3167	97.7338	91.0701	98.5205	101.3989	102.4552	103.6533	92.482	98.8348	101.5916	99.5063	98.8442	96.7355	99.7219	97.7681	99.6225	97.866	102.8851	95.9769	89.9429	94.2796	93.2429	97.7807	99.077	98.9409	95.477	87.3886	91.7029	98.9687	93.3123	99.1975	94.4126	96.8972	91.6519	99.9373	95.9731	91.2479	98.4337	99.1325	101.3461	101.6873	91.7244	96.6349	101.6089	98.0115	97.6231	98.3204	100.0029	98.0517	98.7341	96.6367	100.2247	95.451	90.1456	94.2626	92.5565	98.4087	98.0864
sub-0040	101.2341	98.0727	99.7583	95.14	89.8732	91.1178	101.457	95.739	97.8715	94.8367	97.3796	89.1261	98.3164	98.3945	88.032	98.4995	99.0421	98.5826	101.2537	92.5439	99.8258	97.7343	99.386	97.7186	96.9198	99.5572	98.5262	99.6028	98.8934	102.4008	96.9633	90.2884	93.5692	92.8029	99.4453	95.4463	99.9421	97.4023	89.2122	91.5015	100.9845	95.8205	99.0828	95.7801	96.4559	90.5741	97.553	98.4307	88.892	99.6073	100.042	99.7094	102.0696	93.2737	99.5142	97.8838	99.5415	98.8966	95.8178	98.9902	97.7412	99.6613	98.7185	102.7627	97.3035	89.8201	93.3164	93.8182	96.1192	96.6326
sub-0041	100.0807	98.7998	100.2933	95.363	90.722	96.0644	100.3235	98.2148	98.1074	99.2316	99.3506	92.1086	99.3142	100.509	92.6515	97.6151	101.0677	101.6036	102.9852	91.3176	97.5536	101.5909	99.2177	97.2219	99.2255	101.0804	98.3963	99.4018	99.4029	100.7492	97.4227	91.2964	97.378	94.5367	100.1304	97.9503	98.8109	97.5001	90.4564	93.3288	101.5581	97.9009	99.1846	99.4669	99.0512	91.7253	98.6657	100.5524	93.1518	97.9397	100.509	102.0429	102.2773	93.083	98.0263	100.9622	98.8598	98.3355	98.7831	99.9946	97.7321	100.2019	98.7379	102.0928	97.5529	91.4047	96.6041	96.4061	98.9438	99.033
sub-0042	100.0721	97.8058	99.3866	93.3655	91.0546	94.2451	102.312	98.8461	95.6912	97.3835	98.3899	88.8183	97.3102	100.4169	91.1366	96.6318	101.8001	102.9678	102.6559	89.4081	98.9947	97.4587	99.3134	97.0133	97.5214	100.7202	98.9886	99.9798	99.0457	104.5635	94.559	89.2349	95.5187	93.5621	98.1727	96.0384	100.3063	94.7366	88.0797	90.4335	103.2583	94.2614	96.8059	96.699	97.9503	87.9199	96.3959	97.308	88.2271	97.8944	102.0749	102.5828	104.2076	90.3637	99.7421	97.1443	100.119	95.5163	95.2658	101.5215	98.5322	99.9123	96.769	104.1295	94.4727	87.8824	95.2141	92.742	96.9219	96.5107
sub-0043	98.903	100.7412	99.123	97.63	91.8145	93.7115	100.4102	94.6013	99.7948	94.7691	96.8332	93.6249	100.2405	95.2848	92.2764	97.8898	100.4693	97.4922	101.089	92.3213	98.1579	100.7277	99.0484	98.6181	98.8523	99.1027	97.3932	99.0823	97.9702	100.3212	99.2155	89.8633	94.9774	95.3849	98.7086	99.834	96.746	97.8526	88.9516	93.8389	98.7612	92.982	100.3487	94.4747	97.8487	93.404	98.4609	95.5386	91.3497	97.6165	99.6931	97.5972	100.113	95.0385	96.0229	99.9179	96.7689	98.0602	97.3381	98.6638	96.9183	97.6104	95.812	98.4443	96.0488	88.1914	91.8679	94.4266	100.1412	99.4937
sub-0044	100.8261	100.3055	99.3312	98.4732	91.1371	94.0854	102.1664	95.2045	101.184	97.5429	97.6005	94.0564	99.2311	97.1949	92.6207	98.8617	101.8051	96.5601	100.6167	95.8361	99.735	100.5108	99.9905	100.0139	96.509	98.9699	99.2283	99.7926	99.7073	103.2189	98.8286	89.6429	98.7378	96.339	99.7527	98.5137	99.9229	100.5708	90.7199	92.0832	101.9468	93.7786	100.8866	96.2396	97.4387	93.481	98.9126	97.0055	90.7637	100.5337	101.9012	96.1731	100.7509	94.545	99.5098	100.5538	99.617	99.8899	98.4534	98.8854	98.3549	100.6519	98.3758	102.7005	96.6975	88.3029	97.3416	95.2471	98.6372	98.4474
sub-0045	99.8075	96.0702	98.2458	100.2439	90.5558	96.0021	103.6767	99.3704	97.5698	101.8066	97.096	92.5851	97.4366	102.2424	89.6034	99.0799	103.1483	101.8291	104.0836	95.4298	102.2292	97.4825	100.5398	98.3265	96.0838	99.9913	99.3307	102.0209	102.0509	105.2163	99.7374	93.4416	96.1607	91.0402	95.4923	94.114	97.8358	100.669	85.4054	92.0395	101.1045	94.2922	98.203	100.1821	95.4297	92.9901	97.3676	97.4028	88.5587	98.4843	99.1774	98.01	103.3305	95.9332	100.8237	96.4885	99.8171	97.5419	97.3929	99.1845	98.3354	101.8357	97.309	102.4364	97.5905	90.9267	92.1365	89.3146	94.4898	93.6792
sub-0046	102.2495	98.3903	99.5283	96.2691	90.4742	94.6114	102.7381	99.0111	96.5384	100.3999	96.2747	88.1374	98.6842	102.1331	88.7417	97.7569	101.6659	103.8114	102.2541	92.4866	100.2023	97.4355	98.9891	96.1424	96.3867	101.1299	98.4436	100.2435	100.1379	104.7566	101.2484	90.153	96.0801	92.2244	98.6875	96.7734	98.6443	98.2489	87.3333	91.989	102.6052	95.4184	96.161	100.696	95.819	88.7196	98.0643	98.7849	87.4662	97.0716	100.71	103.0666	102.8696	91.629	98.8154	97.0417	99.0749	96.0328	96.6597	100.7819	98.5337	101.0934	97.3226	103.3207	102.4883	89.3379	92.1055	92.5144	95.5956	95.1498
sub-0047	101.0455	100.329	99.4998	96.7949	89.0605	93.0037	101.2217	95.6652	99.4963	95.7735	98.8453	93.5932	99.4293	97.9438	91.4507	98.2513	102.6831	102.0175	103.3633	95.2881	98.7663	99.8652	99.9463	97.9366	99.1598	100.2206	99.3557	98.6191	99.5675	102.6148	94.9907	88.9694	96.7379	95.5143	98.5611	98.9082	98.9695	98.7399	90.0397	92.5633	98.5515	95.5917	99.4258	95.5007	98.2351	93.393	98.1327	97.0446	91.7661	98.0079	100.1853	100.1631	102.1771	95.3528	96.3294	99.1735	97.2093	97.6149	99.5827	99.2452	98.1996	97.8478	98.1438	100.2578	95.566	89.7495	94.9944	94.8518	99.3369	98.5379
sub-0048	101.049	94.385	97.6743	95.5223	91.8665	94.4872	100.9089	95.9469	95.4094	99.7167	96.8645	90.0112	97.8329	99.1768	90.6626	98.5843	102.4776	100.8909	101.4733	89.4086	101.3879	97.0335	99.5977	96.321	94.4914	100.7066	97.2035	100.3818	99.2823	103.3974	96.2516	92.9701	95.3284	94.5432	98.8478	93.8927	96.4249	96.4138	90.0687	92.6147	101.6643	95.0178	96.2215	97.1173	97.9454	90.1099	98.4115	99.014	90.2933	97.6797	102.5586	102.7654	103.3471	91.6814	99.7367	95.9193	98.397	96.856	96.128	100.9954	96.267	100.319	100.2023	102.5971	98.3663	92.9379	96.6888	94.4374	94.6923	94.9729
sub-0049	101.4515	94.9699	98.5093	98.0052	89.9936	91.9718	100.8405	96.4909	96.8414	95.0812	97.4427	89.41	95.8874	99.5947	90.5528	97.7268	100.1978	101.4378	102.6395	94.0481	99.6511	97.4068	99.1832	97.1709	96.557	99.7748	97.4614	99.3803	100.6505	102.8007	97.7097	94.7673	95.7591	92.037	97.9172	93.2515	96.0761	97.9131	88.2484	92.1193	98.5329	97.3948	96.0631	94.6628	96.5063	89.6858	96.0798	99.3578	93.0167	96.2264	98.2022	100.0925	102.3372	92.8611	97.8821	95.5102	97.3495	96.5759	95.9277	98.1367	95.6176	98.1873	98.0263	100.471	94.8423	95.6238	94.789	92.2142	95.0356	94.614
sub-0050	101.0697	99.5194	101.1151	97.8566	90.2685	93.2333	100.3168	95.1343	100.0133	96.4959	96.53	92.1555	97.5423	97.7538	90.96	99.1537	100.0408	97.7774	100.8003	94.5924	99.5079	100.9751	100.5768	98.8483	97.423	100.0385	99.4254	99.7692	98.7462	102.7466	98.631	87.5984	95.5434	93.6333	97.8221	98.1462	100.0427	97.739	87.8029	93.1709	100.1758	93.6691	99.722	96.9113	96.6925	92.431	98.2343	96.071	89.9171	98.9025	99.3364	98.1532	100.4669	95.0542	97.3044	99.9925	98.5567	98.9569	96.2438	99.002	98.4965	99.1984	95.9947	100.1295	96.5691	87.0617	93.2977	93.4942	99.0532	97.9987
sub-0051	103.083	99.1032	99.7743	97.5672	92.863	94.7147	101.085	99.9852	95.4614	99.3729	99.5172	93.069	99.9972	103.0395	90.7635	98.3352	102.3472	105.3765	104.0885	95.5286	100.6514	96.9857	100.0673	96.0996	99.8382	101.8722	99.7496	99.0631	100.7684	102.0545	97.1644	93.419	95.9655	94.0384	98.7741	99.1954	99.7127	97.3494	87.8413	91.2275	100.2392	94.5195	95.1439	97.1906	97.2358	91.2648	99.5739	96.8083	89.4767	99.0784	99.4522	99.7674	101.4738	92.2846	100.6418	97.433	99.5342	97.2337	99.8637	100.0199	99.2046	99.9167	96.1785	100.0452	97.3966	89.6189	90.9227	91.3743	95.8754	95.3709
sub-0052	102.2216	100.7228	100.5562	98.9745	87.6325	93.6282	102.5904	95.0995	100.8106	97.3144	97.7425	92.049	98.7269	98.6849	90.4569	99.3686	101.1606	97.6998	101.5124	94.2817	99.4177	102.7018	100.8007	101.5067	97.6883	100.7096	99.8944	101.2089	99.6008	103.3009	98.2164	88.3601	97.7627	95.5903	98.7703	99.2193	100.5547	98.909	85.2212	90.7997	100.9604	92.4295	100.3597	95.7455	96.0265	93.429	97.893	95.1649	89.5286	98.5057	98.8543	95.0936	99.838	94.689	99.717	101.3658	99.9109	100.5442	99.7441	99.1843	99.6133	100.5256	96.4366	102.6466	95.8828	84.2014	95.1011	93.3273	98.8995	98.4819
sub-0053	101.1272	98.6892	99.6859	95.3722	88.7956	94.5174	101.8284	99.0634	98.1874	100.6973	95.4322	91.3547	98.932	103.375	89.9104	99.3905	101.5712	103.0238	103.2476	93.3788	101.9185	99.8926	100.3775	97.0627	95.5343	100.0931	99.7568	100.2822	98.9451	103.229	99.6429	94.0529	91.7854	91.9564	96.7263	97.8355	99.0721	95.1727	88.2372	93.8783	101.321	97.6518	98.7537	98.5378	96.1987	91.2479	95.9345	99.9386	89.8979	98.9398	98.73	104.3605	104.3861	92.1123	99.613	99.7675	99.3236	97.1724	94.6417	101.1024	98.6533	99.8564	97.9781	102.846	98.8567	89.5296	92.4447	92.4027	96.4631	96.2654
sub-0054	99.9308	95.1212	99.3568	97.115	88.6858	90.9205	103.1974	95.2177	94.5856	98.8416	97.9444	85.9115	98.9562	97.771	88.028	99.3112	100.2785	104.3619	103.2552	94.7372	100.2306	96.9478	99.8723	95.7426	98.6001	99.6689	98.6161	100.9007	98.8949	102.7637	98.9659	89.1476	93.1038	91.8077	99.0858	93.1894	101.5961	96.8041	84.5513	89.2528	102.8491	93.6952	95.4327	95.471	96.9033	87.7323	96.3674	97.0917	87.6784	100.7667	101.8456	102.0593	104.2006	92.9117	102.5232	97.2405	102.3189	97.4232	96.3916	100.6989	98.4381	100.6559	98.3213	104.2101	98.7494	89.2957	96.8383	93.501	95.5447	95.9964
sub-0055	101.1027	96.9595	99.4772	94.6105	90.7784	92.967	101.9702	97.6495	96.48	98.5549	96.79	89.1083	96.6131	100.3137	90.0653	99.4447	99.6066	103.125	102.6801	91.8567	100.5362	98.0984	100.2905	96.1363	94.3901	100.8172	99.0988	100.2412	99.9986	103.8279	99.684	95.5585	93.9336	91.6225	97.8121	96.7884	99.5573	92.8511	89.7106	90.548	101.5631	96.5583	96.3407	97.5154	96.6647	87.826	96.507	99.1182	90.0491	98.6687	100.9767	104.1183	103.0784	89.1443	100.8467	97.8446	100.0195	96.1944	94.6315	100.5995	98.6693	100.0785	98.3608	101.669	95.3986	92.6977	91.4256	90.9353	94.9754	94.6721
sub-0056	99.492	96.2871	100.2949	91.734	88.3995	91.9984	98.979	97.0316	94.6848	96.3957	96.1334	87.7061	95.061	99.1259	88.6825	97.5994	101.2489	103.2437	101.5216	87.3364	101.5871	97.0785	100.9062	94.7546	95.388	100.6511	98.3587	98.3898	100.1935	103.5566	100.2267	91.2448	95.4981	91.9469	97.7334	95.0971	98.2128	92.9588	88.0349	91.9444	100.3503	96.4669	95.2532	96.6594	96.73	89.3559	97.5088	99.1581	89.5818	98.1905	99.4206	103.6831	104.3494	89.3702	99.4977	96.9143	99.1307	96.0015	96.2774	100.8976	97.5191	99.8604	98.9902	101.5219	100.4777	91.7629	91.9376	92.2711	95.1463	95.595
sub-0057	105.0805	100.0558	100.9651	96.396	91.9878	95.898	103.7339	100.6389	98.7222	100.5143	96.9649	92.7801	98.968	103.1609	92.459	97.9065	101.5384	101.0372	101.8834	95.68	102.6747	99.3096	101.1329	97.3355	96.3388	100.1777	100.4458	98.8879	101.5704	104.6912	103.168	98.6863	96.9272	92.8161	102.2431	97.3401	98.4366	97.4311	90.79	95.2959	101.6189	100.143	97.9294	100.1389	98.6594	93.17	99.6394	102.957	90.2841	98.1943	101.5744	103.9026	104.015	95.0729	100.2532	99.1162	99.0661	96.664	97.6622	100.5949	98.7911	97.9073	100.0609	101.408	99.1307	99.8203	94.1227	92.6364	95.4414	94.6366
sub-0058	103.261	99.7095	100.0203	95.0068	86.3234	95.1489	102.4799	95.5052	97.8797	97.0443	99.1738	92.2596	101.6691	99.2926	90.7555	98.8185	101.78	101.4848	103.6988	93.8478	101.1727	100.3483	100.2433	98.8635	97.6442	100.6512	98.3769	101.0247	100.5423	103.226	99.3824	87.4288	98.0	94.737	97.9635	98.473	99.9114	96.8043	89.4236	92.7025	100.5351	93.7304	99.1825	97.2774	99.3676	91.8485	99.2251	96.4301	90.0455	98.9675	100.2249	102.7405	102.3644	94.2973	99.7481	99.8939	99.2461	99.347	97.9249	101.1757	97.8279	100.6077	96.534	100.52	99.5179	88.4494	95.4615	94.4657	98.3008	98.3655
sub-0059	100.4399	100.1794	98.54	98.495	93.8309	94.4178	102.9342	97.779	100.2107	98.0311	97.7844	92.4506	98.7936	101.7589	89.6278	98.9597	102.8415	100.7445	102.7098	94.9102	101.063	100.0073	99.6199	98.8138	100.7401	99.1491	100.2866	100.9445	98.5861	104.3111	105.5812	94.4365	90.0279	91.4007	96.9098	98.7045	98.7517	97.1737	90.0186	90.2011	101.1281	94.9818	100.9716	94.2231	96.6365	92.0298	99.3698	97.4245	88.6947	101.6101	100.3611	103.716	104.3049	93.9452	101.0479	101.0718	99.8503	99.0187	98.8531	99.748	99.6292	101.1682	96.9557	103.3625	100.6618	89.2709	89.898	90.5197	95.2996	95.1724
sub-0060	100.1913	99.5416	100.8448	95.5763	89.9358	93.9653	100.0079	95.9153	98.5254	95.5149	98.0631	89.4184	100.3721	99.2034	90.6267	98.3197	102.46	101.2121	103.4572	91.4154	99.7089	100.2198	99.9956	97.3202	98.382	99.8869	98.4534	98.4019	99.3671	102.8697	100.5663	92.3074	94.8352	93.9532	99.106	99.4651	99.5396	96.88	90.5549	92.4275	101.3099	95.4055	98.9834	94.3186	97.6224	91.6925	98.6634	98.0448	91.2075	98.8666	100.2462	101.0857	101.3335	93.1135	99.457	99.7563	99.4036	97.7692	99.5812	98.7286	98.6806	99.2822	98.4179	102.6787	95.3444	92.5093	95.5903	94.3455	97.0384	97.5805
sub-0061	100.4662	98.1604	100.2745	95.2456	91.1384	92.5509	100.8192	97.4131	98.3838	93.9009	96.3743	89.7448	96.7468	99.5579	90.4515	101.1149	99.894	98.7002	101.0709	90.5226	99.1413	99.4899	100.1693	99.4345	97.3101	99.2265	99.4952	100.3146	98.4714	102.0873	98.7792	93.8998	95.0192	94.2651	97.7067	95.4587	98.6633	97.3174	89.9373	92.3201	101.3567	94.5137	99.2948	95.1073	95.6036	91.4253	97.8655	97.296	91.4828	99.6128	99.076	98.0515	100.9786	92.4412	98.7411	99.0632	99.0586	99.3885	95.9966	98.6428	98.4286	100.4234	97.6764	101.2916	96.2746	90.4961	92.6576	93.4995	97.1817	96.5929
sub-0062	100.3451	99.301	99.5193	96.5964	89.6582	91.9706	98.8214	94.8949	100.454	95.3629	96.386	90.7779	95.9035	96.7549	91.4019	97.5629	100.6518	99.4637	102.6728	94.9646	97.6591	100.8618	98.0574	97.5727	98.1438	99.5481	98.3161	97.6599	97.1081	99.8626	98.0774	90.7343	91.97	93.3114	100.2485	99.9825	97.4397	96.3004	89.846	92.6039	98.8379	97.0563	100.2633	94.9643	96.7952	91.5787	98.356	98.4563	91.2601	98.5063	98.891	99.0064	101.4083	94.0823	96.1451	101.168	97.0644	97.4683	101.2193	97.83	97.7857	96.9338	96.9272	99.7528	98.7202	90.4355	92.8821	93.3529	97.6102	98.0767
sub-0063	100.3266	96.4196	100.2486	93.6808	89.3202	94.4783	101.1331	97.2097	97.2107	98.8871	97.7025	89.6346	100.0112	99.7724	88.724	99.5751	102.8655	104.5324	103.4829	87.2608	101.014	99.2209	101.2699	96.6632	96.9839	100.2448	98.0585	99.3788	98.6865	102.2933	99.0574	92.0075	92.8488	93.4747	97.703	95.5386	100.6966	94.8251	89.0123	92.4581	101.9121	97.3213	97.6894	99.395	98.1785	90.4205	97.1287	98.3524	88.5753	99.6014	100.3621	103.146	104.7456	91.387	100.8897	99.0361	100.5624	96.999	96.5253	100.5958	97.4744	100.2106	96.289	104.5692	98.3309	91.6916	92.4957	92.5107	95.9484	96.6405
sub-0064	100.7641	100.349	99.3753	97.21	87.9345	93.1903	101.3705	94.9549	100.9315	96.8205	97.7761	92.7445	100.3954	96.6297	90.9424	98.4933	100.3268	98.746	101.482	94.0332	98.5648	100.9086	99.2201	100.0874	98.7174	100.1733	99.4736	100.0711	99.2829	102.7281	100.5932	91.489	93.8898	93.6128	98.8521	99.3613	98.1301	98.7471	86.808	92.7118	98.6541	95.5665	101.0202	95.2538	97.9544	94.0821	99.6243	97.1488	89.7541	98.5242	100.5331	100.0453	101.5859	95.0478	97.4159	100.5676	98.6456	99.5828	98.1599	99.4842	98.6836	98.776	98.1186	100.3192	98.4017	91.4248	93.7581	92.7065	98.99	98.5758
sub-0065	101.1603	101.1148	99.6891	99.8234	89.2934	93.4137	101.512	95.8452	101.0949	98.8134	97.5811	94.8668	98.0442	97.7308	90.2403	98.1234	101.1538	97.6075	100.2632	95.4989	97.8029	101.3353	99.0103	100.0248	98.9334	100.6829	98.5951	100.3869	97.6117	101.3742	98.1928	91.9113	93.0119	95.0099	99.3978	100.3667	98.5775	100.2475	88.9682	93.3792	99.7716	96.6382	101.4939	98.5644	98.3859	96.1283	98.4434	97.5305	92.0384	98.6534	101.6668	99.1392	101.5788	96.7228	97.7518	101.6571	98.2084	99.7693	98.5102	99.8478	98.2045	99.5676	97.7773	100.9427	98.3296	91.4845	95.5583	96.1294	99.301	99.2984
sub-0066	100.8796	99.1773	99.3881	94.4917	88.49	92.0014	101.0254	96.1473	98.2842	96.5384	96.5766	88.5531	95.4042	99.0819	90.5789	98.1983	100.6146	102.629	102.7414	91.3113	100.1709	99.4808	100.2656	97.545	95.9726	99.5588	97.2047	99.4533	98.8137	102.0205	94.9273	89.2482	93.6349	92.1909	101.0279	98.4941	99.6629	94.2176	90.8985	91.4374	102.3025	97.2823	99.2679	97.9484	96.1015	90.4261	97.244	100.066	90.2979	99.1052	100.4766	102.0847	101.2925	92.5372	100.795	99.9197	99.632	97.656	97.1105	98.9889	97.0878	99.4267	99.0622	102.1813	97.9545	93.0719	93.2075	92.1814	96.4405	96.7861
sub-0067	99.279	97.7628	99.2687	98.888	88.2783	92.979	102.4856	97.665	98.9786	98.5314	97.4055	90.5374	99.0883	99.3736	89.8344	97.5473	100.1869	102.8355	103.3832	93.2811	100.5367	98.616	99.2994	98.8645	98.6618	102.745	99.7347	100.5218	99.5991	102.8708	106.1277	91.1934	94.8249	91.9473	100.9953	96.0353	98.3859	97.6683	90.8015	93.6624	103.656	100.9162	98.4731	98.9579	97.6568	90.165	98.2537	103.6025	90.3942	97.524	101.5715	101.9334	104.3456	92.4442	101.1706	97.816	99.7218	98.7191	96.9035	100.8896	98.3798	99.4405	102.4645	103.306	100.4378	93.0019	98.1481	91.8132	96.0571	95.5006
sub-0068	103.5555	97.6542	100.4226	96.9046	88.6015	95.5873	100.9177	101.1234	93.2632	100.3173	100.0398	91.9538	98.8542	104.6967	89.3381	96.1177	103.3685	106.3229	105.8349	95.3415	98.4455	92.4975	98.0396	93.6298	96.7063	104.294	100.128	96.5754	100.4539	101.3549	103.7004	93.629	94.6009	93.098	107.6661	96.9805	99.3893	96.9617	90.7247	99.503	105.9208	103.7283	93.8441	106.1159	98.9572	95.0077	98.7249	108.23	91.4847	96.8173	102.6648	105.6034	105.622	96.7617	100.3552	93.6594	99.1688	96.502	97.6838	103.4279	99.4117	100.3661	103.604	104.1962	102.051	96.365	96.3207	93.2874	95.3944	95.8567
sub-0069	98.8373	98.5867	97.9369	96.7876	85.4072	91.1975	97.757	92.0429	99.1881	93.9422	97.3034	90.2736	98.5709	94.9663	89.1436	98.293	98.6414	98.0251	98.5424	90.4629	95.9844	99.1085	97.4562	97.0054	98.7654	96.943	97.6512	97.119	96.7893	98.9614	93.8477	90.0069	93.0954	92.185	98.4032	97.0562	98.9085	96.9481	84.7723	90.5214	98.0767	91.0118	100.3576	93.9652	97.2693	89.029	97.5627	94.7213	89.6096	98.8171	99.8109	98.4459	100.6262	90.1631	97.8533	99.0472	98.5277	97.8087	96.6674	97.7667	96.7852	98.0106	97.393	100.8209	90.6835	88.5764	92.5545	92.4128	97.3472	97.3817
sub-0070	100.8724	100.7452	99.637	100.0943	89.6538	93.1436	100.0585	95.8719	98.3715	95.2069	98.5145	93.0	99.6094	95.408	91.3001	99.962	102.9208	95.8743	100.3877	96.0964	99.4617	100.6816	100.5621	99.6237	101.2051	101.1441	99.2156	99.227	98.7837	102.589	99.9456	90.2	97.64	95.9128	98.786	100.2372	97.868	99.424	88.2427	92.4329	98.2708	93.8489	99.0826	95.7704	98.4779	92.3943	100.3925	94.2111	90.36	99.0505	99.7848	95.749	99.1673	96.1243	95.9197	99.629	96.9605	99.1292	102.4109	98.9321	97.5615	98.6325	96.3339	98.8916	98.1727	90.5852	95.6545	94.0949	98.2545	96.9521
sub-0071	101.0887	101.387	98.4421	95.8798	91.9158	95.0611	99.5527	100.4633	102.0525	96.4356	96.9201	91.391	99.0166	103.3844	92.7545	96.2511	103.1926	101.8839	105.9026	93.4821	100.3756	100.9764	99.0098	98.5772	99.3422	100.0699	98.6594	98.6621	100.4767	101.8207	103.5942	96.9847	91.8989	92.7623	98.9745	101.5288	97.3998	96.8412	87.6856	93.7895	102.3858	97.2479	104.0869	97.2542	97.4463	92.7221	101.4779	99.8156	92.1481	98.099	100.3842	102.8405	103.4873	90.0015	99.0418	101.8392	97.1483	98.9986	100.1372	100.0601	99.0592	99.2689	98.9202	101.8236	103.2725	92.8347	92.1417	92.5976	95.543	95.4686
