Measure:volume	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus-Proper	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus-Proper	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	5th-Ventricle	WM-hypointensities	Left-WM-hypointensities	Right-WM-hypointensities	non-WM-hypointensities	Left-non-WM-hypointensities	Right-non-WM-hypointensities	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	BrainSegVol	BrainSegVolNotVent	BrainSegVolNotVentSurf	lhCortexVol	rhCortexVol	CortexVol	lhCerebralWhiteMatterVol	rhCerebralWhiteMatterVol	CerebralWhiteMatterVol	SubCortGrayVol	TotalGrayVol	SupraTentorialVol	SupraTentorialVolNotVent	SupraTentorialVolNotVentVox	MaskVol	BrainSegVol-to-eTIV	MaskVol-to-eTIV	lhSurfaceHoles	rhSurfaceHoles	SurfaceHoles	EstimatedTotalIntraCranialVol
sub-0221	3583.4	118.8	13527.1	55593.8	8053.1	3341.2	4839.6	1984.0	628.6	1601.7	19251.2	4006.9	1495.0	927.9	523.4	4312.7	22.2	310.5	3990.4	60.4	12802.2	56517.7	7743.4	3339.0	5121.2	1875.5	4392.6	1617.4	646.2	3986.6	18.3	361.5	0.0	682.6	0.0	0.0	0.0	0.0	0.0	80.9	720.8	373.3	531.2	496.4	1002.1	1154058.0	1143304.0	1142729.830043	265178.472014	268101.101909	533279.573923	204956.123867	206929.132253	411885.25612	58912.0	705637.573923	1014771.830043	1006976.830043	1004606.0	1432755.0	0.718739	0.892309	29.0	24.0	53.0	1605671.111892
sub-0222	11372.2	164.8	16855.5	73281.4	8833.1	3586.2	5298.6	2268.1	934.1	1608.1	25710.0	4476.3	1819.2	1181.2	447.2	4703.8	23.3	550.6	6235.1	291.6	15766.3	75667.7	8271.6	3676.3	5417.9	2126.3	4739.5	2163.8	577.3	4883.8	14.6	265.7	0.0	1828.0	0.0	0.0	0.0	0.0	0.0	20.1	1181.8	1208.3	866.9	580.6	1112.1	1359958.0	1338385.0	1335736.954111	298045.521149	300974.451346	599019.972495	245389.752039	245063.229578	490452.981616	65112.0	813198.972495	1177465.954111	1159356.954111	1157228.0	1687432.0	0.721466	0.895192	46.0	47.0	93.0	1884993.626076
sub-0223	4398.9	259.3	17129.4	57810.1	7669.1	3827.3	4948.8	2041.6	810.2	2214.4	22020.5	4143.1	1483.6	1053.0	266.6	4385.3	26.2	289.4	5046.8	171.0	18017.8	57733.3	7266.8	3819.3	4741.8	1976.1	4000.1	1803.6	477.5	4069.0	19.6	356.1	0.0	488.7	0.0	0.0	0.0	0.0	0.0	90.6	885.4	412.8	676.5	707.5	872.3	1086317.0	1072689.0	1072437.065724	229662.423522	228169.549046	457831.972568	202180.04663	203570.046526	405750.093156	58496.0	632640.972568	933770.065724	923947.065724	922271.0	1388270.0	0.857192	1.095458	41.0	26.0	67.0	1267296.615451
sub-0224	17616.8	568.7	18019.0	59733.7	9159.2	3851.1	5241.2	2608.9	946.0	1662.8	23456.9	4757.2	1894.1	1454.2	388.3	4886.0	16.1	738.1	19275.6	345.7	17289.0	61050.1	8059.9	3880.9	5175.6	2568.6	4633.8	2161.0	438.2	4705.0	0.0	750.2	1.0	1000.4	0.0	0.0	0.0	0.0	0.0	167.9	1349.1	536.9	628.3	598.1	1181.8	1360764.0	1317993.0	1317447.877906	272476.871035	278409.584151	550886.455185	269998.716794	274415.705927	544414.42272	65784.0	738724.455185	1203038.877906	1164258.877906	1161557.0	1679483.0	0.710841	0.877334	33.0	28.0	61.0	1914302.345515
sub-0225	12702.3	66.0	18479.7	56108.9	9477.4	4709.0	6111.3	2365.5	1187.4	2186.8	21986.1	4021.8	1763.3	974.1	464.7	4769.5	0.0	366.3	6165.6	183.9	15691.5	58670.4	9229.8	4672.7	5638.5	2289.6	4376.7	2180.1	691.2	4510.4	0.0	347.4	2.7	2034.5	0.0	0.0	5.3	0.0	0.0	116.1	955.1	761.2	702.9	734.2	917.3	1400562.0	1377204.0	1375764.064681	301286.93251	305081.788161	606368.720671	274897.633406	276776.710604	551674.34401	68161.0	789925.720671	1249386.064681	1230203.064681	1227532.0	1738584.0	0.734051	0.911212	48.0	46.0	94.0	1907990.83015
sub-0226	9524.3	108.1	18785.2	63679.1	8813.4	4853.3	5359.4	2474.7	768.0	2032.3	23817.6	4393.1	1866.5	1222.1	497.1	4667.4	43.8	402.2	6873.2	203.5	16456.4	65874.1	8204.1	4958.6	5191.7	2328.4	4705.6	2013.9	640.3	4514.1	19.4	350.5	0.0	748.4	0.0	0.0	0.0	0.0	0.0	83.0	1362.5	851.1	622.6	625.6	1100.2	1322893.0	1302245.0	1301744.271482	266539.411001	267792.212831	534331.623833	269408.5432	266836.104449	536244.64765	66589.0	731535.623833	1156947.271482	1140079.271482	1137641.0	1601526.0	0.77727	0.940981	42.0	41.0	83.0	1701974.11034
sub-0227	7573.9	278.2	15220.2	65559.3	8400.0	4115.9	5133.5	2319.4	1062.4	2075.2	23044.8	4276.1	2119.4	1122.8	375.4	4659.9	0.0	443.7	5856.8	184.3	14642.8	67378.7	7499.1	4138.8	5248.3	2337.0	4443.4	2188.7	602.2	4479.7	6.5	425.7	0.0	982.0	0.0	0.0	0.0	0.0	0.0	26.2	1041.6	619.4	666.1	741.5	897.8	1300832.0	1282767.0	1282509.165188	274169.922333	273750.21993	547920.142263	254645.517485	253822.50544	508468.022925	63327.0	745097.142263	1136635.165188	1122642.165188	1119948.0	1629204.0	0.739909	0.926686	29.0	23.0	52.0	1758098.046634
sub-0228	4698.7	106.3	16336.1	61016.9	8182.2	3961.3	5124.5	2115.2	989.3	2055.3	21554.9	4819.4	2076.2	1090.3	494.8	4534.6	8.5	253.2	5435.9	92.0	16570.3	62493.0	7774.7	3951.3	5247.5	2116.0	4738.7	2026.1	702.4	4726.7	34.3	409.5	0.0	841.8	0.0	0.0	0.0	0.0	0.0	62.5	1317.3	859.5	1109.2	1112.7	1146.4	1306538.0	1292248.0	1291380.549416	276011.730386	280862.071088	556873.801474	256724.129857	257059.618085	513783.747942	63805.0	745995.801474	1148845.549416	1138541.549416	1135299.0	1631039.0	0.707245	0.882901	38.0	37.0	75.0	1847362.453208
sub-0229	4747.2	163.0	31122.7	52481.6	8952.7	3326.7	4711.1	2135.6	837.1	1642.3	24278.4	4700.0	1466.4	1032.0	523.5	4391.9	31.3	334.8	4430.7	112.7	26066.4	56248.7	8054.0	3371.1	5205.5	2001.7	4621.2	1932.2	533.1	4288.5	17.4	438.7	0.0	504.5	0.0	0.0	0.0	0.0	0.0	136.5	983.0	566.3	725.2	669.0	958.8	1277706.0	1264893.0	1264334.370788	260458.112254	264587.901209	525046.013464	256031.949475	254575.407849	510607.357324	61712.0	696457.013464	1110894.370788	1101381.370788	1097814.0	1605309.0	0.784845	0.986078	19.0	23.0	42.0	1627972.854906
sub-0230	7642.5	312.2	17428.2	58606.4	8410.4	3855.9	4860.2	2063.9	1125.1	1503.1	19526.5	4409.8	1697.7	1497.1	357.3	4267.7	14.3	438.7	5966.8	231.5	15798.0	60101.9	7261.9	3936.7	5178.5	2259.7	4351.1	1961.2	447.7	4063.1	0.0	369.0	0.0	667.2	0.0	0.0	0.0	0.0	0.0	96.7	992.9	530.6	910.0	754.8	1049.3	1261990.0	1243760.0	1243215.177016	246925.901868	250809.24769	497735.149557	267216.557877	265273.469582	532490.027459	60721.0	678821.149557	1108534.177016	1094269.177016	1091412.0	1556672.0	0.753676	0.929664	23.0	27.0	50.0	1674445.778381
sub-0231	11539.0	199.7	17438.6	67875.9	8879.0	4416.0	5807.1	2554.8	911.3	2250.0	23112.7	4201.4	1604.8	1264.6	431.6	4828.8	13.0	595.7	8712.6	454.0	16850.2	68700.4	8329.1	4795.1	5646.7	2328.7	4352.8	1950.2	616.7	4548.3	30.8	492.2	0.0	823.1	0.0	0.0	0.0	0.0	0.0	74.2	924.2	691.5	589.6	565.3	1031.5	1335934.0	1310196.0	1309594.89639	289188.848904	289240.771993	578429.620896	249243.752768	243271.522726	492515.275494	66855.0	783215.620896	1162959.89639	1141454.89639	1138373.0	1660141.0	0.706191	0.877571	38.0	29.0	67.0	1891744.752054
sub-0232	7547.5	304.0	17011.2	63286.1	7597.0	3735.4	4512.3	2177.3	796.6	1878.6	21397.5	4172.2	1839.2	1156.8	363.9	4262.0	4.7	528.0	7180.8	107.1	15712.2	63873.4	6756.7	3973.2	4619.2	2173.8	4256.5	1847.5	525.8	3903.9	20.2	582.3	0.0	568.7	0.0	0.0	0.0	0.0	0.0	74.8	1308.0	666.7	589.1	676.5	1097.0	1191453.0	1172023.0	1171689.548887	237631.371882	236752.099396	474383.471278	241032.569771	239058.507838	480091.077609	58089.0	660348.471278	1030599.548887	1014856.548887	1012839.0	1479790.0	0.719132	0.893165	15.0	20.0	35.0	1656794.061747
sub-0233	4693.0	239.9	14607.2	60245.3	8578.7	3684.6	4588.4	2072.8	1104.7	2814.0	20690.0	4423.2	1989.1	1012.0	359.5	4477.0	48.9	371.1	4952.0	255.2	16119.3	61301.3	7622.9	3634.2	4639.7	1939.7	4331.8	1875.9	506.5	4220.5	26.3	259.6	0.0	791.0	0.0	0.0	0.0	0.0	0.0	60.4	1032.5	561.1	819.6	713.4	886.3	1176313.0	1161702.0	1161169.392802	232137.551452	234468.632461	466606.183913	242235.40203	239764.80686	482000.208889	60229.0	649028.183913	1021346.392802	1011402.392802	1009369.0	1466770.0	0.71204	0.887858	26.0	24.0	50.0	1652031.867012
sub-0234	6721.8	663.5	19133.5	62691.8	10495.6	4379.5	5953.6	2473.1	1029.7	2205.4	24615.2	5265.2	1908.6	1374.7	464.6	5163.6	20.4	329.4	5536.0	413.3	17529.9	65335.6	9065.1	4423.6	6305.4	2538.4	5199.6	2386.7	600.1	5095.7	16.5	368.9	0.0	2622.2	0.0	0.0	0.0	0.0	0.0	72.3	1119.2	902.8	817.7	748.5	997.0	1508800.0	1491310.0	1489376.768881	309952.474561	313906.526863	623859.001424	313875.072009	313727.695448	627602.767457	72899.0	826427.001424	1343192.768881	1330088.768881	1326256.0	1874158.0	0.730581	0.907492	39.0	39.0	78.0	2065205.992882
sub-0235	7637.7	123.9	25222.3	47193.3	10422.5	3822.6	4951.2	2247.3	780.7	2086.5	19956.8	4991.8	1717.5	957.6	540.7	4827.6	16.4	339.2	7726.5	228.9	19182.8	53407.6	8708.6	3770.9	5074.3	2479.9	4900.0	2011.2	754.2	4612.5	9.6	235.4	0.0	930.7	0.0	0.0	0.0	0.0	0.0	67.0	1084.0	683.6	963.0	837.9	860.1	1356415.0	1337042.0	1335592.133597	288868.493588	291352.733259	580221.226847	270343.268078	272140.638672	542483.90675	66965.0	748737.226847	1208962.133597	1193163.133597	1191069.0	1688582.0	0.714083	0.888951	43.0	25.0	68.0	1899521.138721
sub-0236	3745.3	240.2	17355.1	51951.4	7775.9	3471.0	4460.5	1993.2	672.2	1321.0	19965.8	4083.4	1664.5	862.0	360.0	4346.9	51.3	120.3	3943.2	227.9	16226.4	53798.2	7521.5	3453.3	4411.7	1939.6	4207.0	1748.2	445.7	4333.4	0.0	216.5	0.0	979.3	0.0	0.0	0.0	0.0	0.0	68.4	1023.7	611.6	746.0	796.2	810.0	1198327.0	1187817.0	1187118.962371	247962.163715	246959.436035	494921.59975	247148.222896	247568.139725	494716.362621	57752.0	659469.59975	1058645.962371	1050792.962371	1048055.0	1473503.0	0.736848	0.906053	10.0	17.0	27.0	1626288.111597
sub-0237	5436.2	433.1	18433.4	54456.0	9081.9	3723.4	4734.2	1956.0	800.2	2121.6	21807.4	4374.3	1691.7	962.9	478.3	4961.9	0.0	261.7	4206.0	572.7	18009.0	55208.6	7460.3	3785.8	4835.7	2180.1	4360.3	1777.4	573.3	4737.1	0.0	261.8	0.0	614.9	0.0	0.0	0.0	0.0	0.0	42.5	1036.1	534.9	964.8	789.4	1004.7	1244652.0	1230538.0	1230333.838237	258320.75485	256971.939213	515292.694063	254737.517656	251879.626518	506617.144174	62100.0	688717.694063	1097420.838237	1086971.838237	1084185.0	1538367.0	0.760589	0.940074	21.0	23.0	44.0	1636431.996767
sub-0238	15324.8	471.6	11218.0	59213.3	7459.3	3145.1	4662.1	1873.7	940.5	1580.5	18473.6	3664.3	1457.4	1084.0	332.5	3680.7	20.1	582.9	9453.8	447.9	10773.8	58735.5	6784.5	3115.2	4739.2	1973.1	4386.1	1683.9	456.6	3816.1	27.7	389.3	0.0	527.8	0.0	0.0	0.0	0.0	0.0	70.3	954.4	518.4	415.2	434.7	1097.1	1154448.0	1124904.0	1124783.068475	250376.278995	248795.157512	499171.436508	216270.156953	214287.475015	430557.631967	54898.0	673107.436508	1013408.068475	987321.068475	984720.0	1446890.0	0.692127	0.867455	28.0	33.0	61.0	1667972.199382
sub-0239	5604.9	147.3	14931.0	55442.2	9148.9	4091.6	5244.0	2092.7	919.3	1735.8	21100.7	4879.6	1774.5	1015.7	400.9	4529.2	0.0	300.2	5002.4	43.9	16354.4	56053.6	8036.6	4238.9	5369.7	2196.1	4928.2	1956.4	489.7	4218.8	0.0	318.3	0.0	1154.7	0.0	0.0	0.0	0.0	0.0	52.5	910.1	758.6	1073.8	839.7	919.0	1315247.0	1300939.0	1299557.423194	278621.481063	280566.364746	559187.845809	264852.336773	267687.240612	532539.577385	64571.0	735892.845809	1170404.423194	1159572.423194	1157633.0	1660031.0	0.690506	0.871517	21.0	35.0	56.0	1904759.513157
sub-0240	5313.6	351.0	15436.8	61135.2	7314.2	3327.7	4688.1	2146.9	667.3	1644.6	21476.7	4014.7	1725.2	1034.6	386.2	4382.4	18.0	468.6	5434.1	204.1	14044.5	66589.2	6666.6	3313.0	4982.6	2012.4	3876.4	1839.7	535.6	4089.6	15.6	455.5	0.0	488.6	0.0	0.0	0.0	0.0	0.0	109.3	1167.9	725.4	748.2	658.7	975.1	1089132.0	1074300.0	1073861.600607	220874.134582	219192.673808	440066.808391	211230.329133	209378.463083	420608.792216	56287.0	624926.808391	930574.600607	918980.600607	917348.0	1373873.0	0.737548	0.930372	12.0	10.0	22.0	1476692.392208
sub-0241	3076.7	91.1	12657.3	55274.6	7538.8	3362.7	4798.4	1915.2	822.8	1560.6	17874.3	3917.0	1479.1	977.6	298.0	4050.4	0.0	238.1	3113.5	163.2	12843.9	54365.7	6407.9	3486.4	4837.7	1820.5	3939.8	1535.4	477.9	4080.2	26.1	224.8	0.0	484.3	0.0	0.0	0.0	0.0	0.0	118.8	819.2	502.7	806.4	603.8	747.1	1038164.0	1028693.0	1028055.48922	222214.912216	224277.725569	446492.637786	195109.693615	196460.15782	391569.851435	54932.0	612138.637786	901729.48922	895407.48922	893534.0	1307040.0	0.825565	1.03938	16.0	22.0	38.0	1257518.752394
sub-0242	7437.0	347.4	15656.0	64402.2	7586.2	3624.2	5731.9	2339.5	1096.1	1945.6	19277.0	4547.1	1810.1	1094.6	459.0	4253.2	14.1	670.5	5494.1	201.4	14318.1	64008.3	7794.2	3672.7	5478.3	2247.8	4474.3	1810.9	612.8	4105.2	15.9	375.6	0.0	949.2	0.0	0.0	0.0	0.0	0.0	109.5	824.5	450.8	760.3	553.7	857.4	1285611.0	1267826.0	1267274.021752	274147.565521	278866.05866	553013.624181	246830.817722	246077.579849	492908.397571	61917.0	745481.624181	1125557.021752	1111628.021752	1108304.0	1636193.0	0.743986	0.946869	44.0	39.0	83.0	1728003.408281
sub-0243	3238.2	305.9	15944.0	48062.9	6651.1	2989.5	4344.6	1798.0	582.2	1588.2	19369.1	3657.4	1499.7	713.2	424.1	3796.7	65.2	277.6	3056.6	190.6	16066.6	47314.6	6286.2	3021.6	4383.6	1784.5	3928.9	1615.8	487.9	3743.1	34.3	300.8	0.0	767.0	0.0	0.0	0.0	0.0	0.0	53.7	866.7	555.9	618.6	489.8	674.1	969393.0	960084.0	959774.030377	200285.050677	202114.145787	402399.196464	187649.765583	190872.06833	378521.833913	51766.0	550079.196464	841609.030377	834989.030377	833015.0	1220443.0	0.776279	0.977317	22.0	21.0	43.0	1248769.243653
sub-0244	11032.5	296.2	17307.4	64779.7	8179.3	4315.3	5231.5	2305.0	797.6	3261.2	24655.8	4831.1	1964.9	842.6	523.8	4555.1	10.3	877.7	10488.5	411.7	16437.3	65920.3	8077.7	4498.5	5200.0	2136.5	4602.3	1928.3	674.9	4665.3	13.8	588.9	0.0	730.8	0.0	0.0	0.0	0.0	0.0	98.8	1303.4	523.2	608.7	694.6	961.8	1308189.0	1280140.0	1279830.851236	278290.060941	274263.547084	552553.608025	251751.09916	246280.144051	498031.243211	65136.0	749486.608025	1141089.851236	1117753.851236	1115953.0	1615173.0	0.701721	0.866389	37.0	25.0	62.0	1864258.452552
sub-0245	12806.0	562.7	17919.8	70772.6	9751.3	3963.1	5240.3	2237.9	863.7	2122.9	22310.3	3907.9	1796.7	1881.7	618.7	5162.5	0.0	474.8	11243.8	280.6	17332.7	72902.0	8539.9	4131.5	5442.9	2417.7	4016.5	1861.9	708.6	4901.2	0.0	409.6	0.0	961.2	0.0	0.0	0.0	0.0	0.0	73.2	1491.8	758.3	678.0	686.9	1269.9	1353827.0	1324045.0	1323639.126256	277624.58162	277105.025382	554729.607002	262331.697446	260943.821808	523275.519254	66295.0	766090.607002	1173155.126256	1147943.126256	1144629.0	1681667.0	0.739571	0.918664	23.0	31.0	54.0	1830558.120579
sub-0246	13585.9	270.9	18768.7	69223.3	9584.6	4092.2	5105.5	2452.6	893.5	2282.7	25229.8	4962.2	2054.4	1336.9	405.1	4717.1	27.9	568.1	14826.4	569.8	14673.4	71648.9	8696.7	4321.6	5224.9	2205.2	4858.2	2304.4	582.0	4632.4	17.4	365.8	0.0	1111.1	0.0	0.0	0.0	0.0	0.0	108.5	1077.3	671.3	489.3	556.3	1190.8	1407198.0	1373043.0	1372760.46825	289687.154383	293813.801888	583500.956272	274667.140674	272694.371305	547361.511979	67737.0	792761.956272	1230867.46825	1201135.46825	1198818.0	1739248.0	0.725193	0.896313	34.0	47.0	81.0	1940447.248043
sub-0247	7754.3	389.7	18245.9	61071.8	9692.3	3590.8	6097.7	2421.8	1496.2	2643.6	26449.8	4901.2	1750.5	1193.2	303.3	5164.5	42.2	583.2	7106.2	239.4	16948.0	65300.2	9106.5	3780.8	6185.1	2363.7	4982.8	1837.1	506.4	4958.0	37.0	497.6	0.0	609.9	0.0	0.0	0.0	0.0	0.0	87.8	980.5	586.1	689.4	784.2	975.6	1301087.0	1280172.0	1279637.400696	255873.077425	255731.54313	511604.620556	268588.989319	269039.790822	537628.780141	68772.0	708210.620556	1136723.400696	1120880.400696	1118504.0	1653593.0	0.705903	0.897155	16.0	14.0	30.0	1843151.949042
sub-0248	5862.5	233.3	19183.8	65888.0	10091.9	4217.7	5342.8	2603.7	778.2	1728.7	24748.0	4512.4	1653.7	984.7	606.5	5034.4	16.4	295.3	5469.9	209.7	18214.1	63944.7	9194.0	4273.6	5828.1	2568.4	4644.4	1804.9	659.3	4858.0	33.7	353.9	1.0	662.1	0.0	0.0	0.0	0.0	0.0	75.4	1057.3	769.8	711.1	663.1	820.1	1311730.0	1296822.0	1296192.103529	271075.151791	267778.592062	538853.743853	260557.996765	260537.362911	521095.359676	68901.0	738472.743853	1143705.103529	1132055.103529	1129453.0	1618592.0	0.723919	0.893271	15.0	14.0	29.0	1811983.378751
sub-0249	6653.8	264.6	16435.3	54621.8	7385.2	4058.6	5099.1	2219.7	1027.0	1648.2	20444.3	4280.7	1427.2	756.2	307.6	4453.5	0.0	268.2	6710.7	417.5	14315.1	56198.8	7009.7	4192.9	5157.5	2149.2	4606.6	1735.6	417.0	4488.7	3.9	266.7	0.0	683.2	0.0	0.0	0.0	0.0	0.0	85.4	1113.7	657.4	576.4	477.2	946.3	1147228.0	1130137.0	1129280.669488	231708.537856	234368.176161	466076.714017	231105.970693	229674.984778	460780.955471	60117.0	638518.714017	1004233.669488	990416.669488	987755.0	1446587.0	0.703955	0.887646	24.0	16.0	40.0	1629689.695489
sub-0250	8289.4	155.3	14223.8	59562.4	9420.2	3814.7	5228.7	2470.1	937.4	3046.2	22590.4	4624.7	2071.6	828.1	421.5	4845.3	21.4	387.8	9594.9	179.9	13618.7	62060.7	7799.2	4184.9	5531.8	2289.2	5164.2	2279.7	584.3	5017.9	14.6	422.5	0.0	700.1	0.0	0.0	0.0	0.0	0.0	52.1	1133.2	555.8	432.2	459.1	991.2	1351477.0	1328502.0	1328101.260778	295314.086475	297266.390646	592580.477121	262059.090308	256561.693349	518620.783657	67267.0	783038.477121	1199898.260778	1181543.260778	1178857.0	1673855.0	0.748342	0.92685	15.0	30.0	45.0	1805961.830605
sub-0251	4436.6	266.3	14611.1	56558.1	8172.9	3353.9	4712.9	1986.2	812.4	2129.0	21832.6	4064.5	1649.7	905.6	457.6	4415.1	0.0	338.8	3898.9	71.1	15395.5	58846.9	7930.2	3500.6	4881.4	2015.6	4090.0	1893.3	543.1	4128.9	0.0	303.9	0.0	1271.3	0.0	0.0	0.0	0.0	0.0	80.6	967.8	594.5	670.4	612.3	847.2	1220802.0	1208655.0	1207983.752662	263419.366857	266063.396381	529482.763238	236373.735292	237367.254132	473740.989424	59384.0	705164.763238	1073532.752662	1065020.752662	1063225.0	1527994.0	0.732775	0.917165	30.0	34.0	64.0	1665997.311516
sub-0252	11379.7	424.0	15689.5	51413.5	7087.4	3369.4	4651.5	1994.1	839.3	975.8	20114.4	3421.2	1405.4	876.3	284.0	4311.5	0.0	589.1	13181.7	263.2	15158.1	52967.9	6294.7	3481.9	4591.2	2079.5	3489.4	1562.7	452.7	4017.3	0.0	579.2	0.0	1385.6	0.0	0.0	0.0	0.0	0.0	74.1	918.6	545.5	523.2	461.4	734.2	1145045.0	1116694.0	1116168.362874	233865.94811	233420.610095	467286.558205	230034.79426	229044.010409	459078.804669	53974.0	627050.558205	1009689.362874	983805.362874	980797.0	1425022.0	0.725356	0.902714	39.0	23.0	62.0	1578597.093115
sub-0253	6486.9	202.1	29946.3	55134.1	8431.4	4879.4	5497.5	2417.3	726.7	1394.8	22309.4	5367.8	1766.4	1184.5	542.9	4494.0	19.8	228.6	7134.8	181.9	25972.7	64362.5	8156.3	4844.5	5436.7	2475.2	4686.7	1894.1	624.8	4285.9	25.5	326.6	0.0	1231.0	0.0	0.0	0.0	0.0	0.0	119.4	1062.8	648.1	755.2	512.7	1158.6	1324455.0	1307595.0	1306614.750884	276354.119731	282388.687208	558742.806939	252385.417945	251298.526001	503683.943946	67203.0	747018.806939	1147934.750884	1134162.750884	1130545.0	1667511.0	0.716691	0.902326	40.0	28.0	68.0	1848012.992086
sub-0254	7157.9	222.6	19851.9	55923.2	8155.2	3547.1	5379.2	2326.8	865.8	1796.6	21490.5	3789.5	1709.0	1125.8	363.6	4700.9	45.8	540.7	5753.4	123.3	14899.8	59650.6	7615.0	3555.3	5455.4	2264.7	4267.0	2017.6	510.8	4623.1	0.0	370.5	0.0	713.7	0.0	0.0	0.0	0.0	0.0	55.7	859.3	533.3	671.7	575.6	839.1	1144076.0	1126794.0	1126364.979852	242343.092953	242483.439709	484826.532662	216002.790104	213279.657086	429282.44719	61783.0	663429.532662	992054.979852	978396.979852	976306.0	1433361.0	0.711318	0.891178	54.0	39.0	93.0	1608389.263787
sub-0255	16373.8	1384.4	15406.2	50732.3	8027.6	3443.0	4524.6	1977.0	2084.0	1755.2	20045.7	4000.5	1482.1	1446.3	298.4	4468.0	3.2	944.4	23247.7	867.1	14775.3	50576.1	7148.6	3674.8	4785.9	2028.1	4075.6	1700.6	315.8	4355.2	30.6	745.2	0.0	1992.5	0.0	0.0	0.0	0.0	0.0	68.4	856.2	510.8	494.8	723.5	929.9	1236065.0	1187667.0	1186845.879482	248301.653307	248298.704245	496600.357552	250606.086051	249497.435879	500103.52193	57902.0	657673.357552	1101555.879482	1058289.879482	1055383.0	1575904.0	0.694177	0.885031	16.0	17.0	33.0	1780619.345659
sub-0256	10172.6	256.2	26245.7	61501.2	10024.1	4015.4	5520.8	2579.9	665.8	1852.8	25168.4	4136.4	1539.0	1117.6	536.3	4846.5	33.5	503.5	7060.2	327.5	24338.2	66540.1	9287.0	4300.2	5434.5	2456.1	4549.0	1891.9	574.6	4778.2	22.1	403.3	0.0	987.2	0.0	0.0	0.0	0.0	0.0	145.5	1066.6	776.2	666.5	637.9	1166.4	1290145.0	1268723.0	1268575.67694	237050.138528	242497.611926	479547.750453	270662.957986	271129.968501	541792.926487	67639.0	676028.750453	1110192.67694	1092100.67694	1089044.0	1595948.0	0.70128	0.867505	24.0	23.0	47.0	1839699.456434
sub-0257	5621.6	193.0	12246.1	53598.4	7248.6	3283.0	4406.1	1730.2	1048.1	2551.5	17830.4	4373.7	1387.0	870.7	307.2	3907.4	41.6	282.7	5670.8	294.8	12292.4	53792.2	6615.0	3289.4	4472.6	1803.0	4418.3	1538.9	376.3	3902.7	8.9	340.4	0.0	420.3	0.0	0.0	0.0	0.0	0.0	92.1	762.8	449.7	490.0	514.9	897.3	1043567.0	1027350.0	1027113.242562	222842.585015	222041.564046	444884.149061	198725.815654	198421.277847	397147.093501	54028.0	606805.149061	909345.242562	897475.242562	896231.0	1334508.0	0.771049	0.986013	18.0	21.0	39.0	1353437.993935
sub-0258	9118.7	335.4	16857.1	59544.5	8230.8	3510.6	5053.8	2275.2	1063.9	2723.4	20650.8	4520.8	1889.7	984.4	336.2	4226.2	0.0	355.0	9648.9	242.1	16096.0	64572.3	7645.6	3642.6	5161.0	2126.4	4161.4	1759.8	478.1	4139.9	7.9	485.2	0.0	658.6	0.0	0.0	0.0	0.0	0.0	63.7	937.5	637.4	451.0	466.0	949.3	1210440.0	1186336.0	1185807.900286	254075.986733	250414.274031	504490.260764	232966.607707	231194.031815	464160.639522	60563.0	689391.260764	1050815.900286	1031270.900286	1029682.0	1521194.0	0.711537	0.894209	21.0	29.0	50.0	1701162.483214
sub-0259	3363.3	86.8	16904.8	57712.6	7724.0	2770.9	5229.1	1798.0	853.3	1806.4	21024.2	3830.3	1334.4	702.2	380.7	4327.8	0.0	159.8	3402.9	104.1	16128.4	57097.7	6583.6	2925.2	5084.4	1837.7	3885.3	1620.2	468.8	4116.2	8.3	219.1	0.0	354.8	0.0	0.0	0.0	0.0	0.0	49.7	974.6	817.3	864.8	817.6	797.2	1089413.0	1079535.0	1078334.083461	227064.731982	229402.570456	456467.302439	209040.981292	210312.79973	419353.781022	54812.0	627414.302439	940355.083461	933638.083461	931788.0	1350977.0	0.765241	0.948972	13.0	26.0	39.0	1423621.47778
sub-0260	6340.7	369.0	16690.1	58856.5	7708.5	3705.9	5106.6	2161.6	842.7	2195.1	19391.3	3964.3	1477.4	795.2	422.0	4438.3	44.2	222.9	4983.4	209.9	14860.6	59283.5	7012.1	3948.8	5224.8	2130.1	4146.3	1669.6	514.2	4255.0	23.3	213.5	0.0	464.1	0.0	0.0	0.0	0.0	0.0	41.4	948.5	631.1	713.9	634.6	841.5	1150303.0	1135008.0	1134635.197896	241848.47629	243976.021897	485824.498188	218736.924135	221264.775574	440001.699708	58948.0	663891.498188	999309.197896	987657.197896	985143.0	1421549.0	0.742576	0.917679	17.0	28.0	45.0	1549070.355407
