rh.aparc.area	rh_bankssts_area	rh_caudalanteriorcingulate_area	rh_caudalmiddlefrontal_area	rh_cuneus_area	rh_entorhinal_area	rh_fusiform_area	rh_inferiorparietal_area	rh_inferiortemporal_area	rh_isthmuscingulate_area	rh_lateraloccipital_area	rh_lateralorbitofrontal_area	rh_lingual_area	rh_medialorbitofrontal_area	rh_middletemporal_area	rh_parahippocampal_area	rh_paracentral_area	rh_parsopercularis_area	rh_parsorbitalis_area	rh_parstriangularis_area	rh_pericalcarine_area	rh_postcentral_area	rh_posteriorcingulate_area	rh_precentral_area	rh_precuneus_area	rh_rostralanteriorcingulate_area	rh_rostralmiddlefrontal_area	rh_superiorfrontal_area	rh_superiorparietal_area	rh_superiortemporal_area	rh_supramarginal_area	rh_frontalpole_area	rh_temporalpole_area	rh_transversetemporal_area	rh_insula_area	rh_WhiteSurfArea_area	BrainSegVolNotVent	eTIV
sub-0071	1117.0	710.0	2644.0	2409.0	346.0	3363.0	6405.0	3527.0	943.0	6758.0	3175.0	3627.0	2138.0	4372.0	681.0	2072.0	1526.0	1079.0	2073.0	2147.0	5088.0	1329.0	5714.0	5132.0	774.0	8332.0	9201.0	6158.0	4526.0	4677.0	341.0	433.0	518.0	2970.0	106294.0	1346178.0	1915117.591025
sub-0072	621.0	803.0	2448.0	1959.0	348.0	2800.0	5047.0	3292.0	874.0	5768.0	2697.0	3504.0	2014.0	3652.0	594.0	1552.0	1241.0	817.0	1393.0	1591.0	4670.0	1190.0	5375.0	4111.0	714.0	5799.0	6911.0	5316.0	3644.0	3576.0	283.0	419.0	407.0	2503.0	87896.5	1193897.0	1689121.858518
sub-0073	839.0	764.0	2242.0	1570.0	228.0	3185.0	5548.0	3648.0	807.0	5498.0	2359.0	3601.0	2100.0	3761.0	820.0	1401.0	1376.0	790.0	1569.0	1455.0	3671.0	995.0	4968.0	3945.0	642.0	7025.0	7150.0	5701.0	3778.0	3887.0	365.0	386.0	367.0	2476.0	88778.1	1209432.0	1675259.068767
sub-0074	788.0	712.0	2396.0	1431.0	363.0	2729.0	4395.0	3241.0	819.0	4219.0	2380.0	2476.0	1809.0	3028.0	563.0	1268.0	1137.0	713.0	1450.0	1151.0	3690.0	1137.0	4362.0	3503.0	588.0	5386.0	7369.0	4996.0	3401.0	3442.0	321.0	408.0	296.0	2462.0	78386.9	1096299.0	1548050.646681
sub-0075	776.0	702.0	3176.0	1469.0	382.0	3296.0	5195.0	3379.0	995.0	5151.0	3116.0	2963.0	2241.0	3716.0	740.0	1723.0	1629.0	844.0	1504.0	1390.0	4219.0	1583.0	4840.0	4396.0	604.0	6294.0	7991.0	5825.0	4333.0	3848.0	333.0	477.0	385.0	2342.0	91846.0	1266063.0	1764597.386631
sub-0076	862.0	763.0	2038.0	1935.0	328.0	3107.0	4482.0	3183.0	1124.0	5814.0	3128.0	4079.0	2111.0	3636.0	749.0	1468.0	1560.0	979.0	1441.0	2106.0	3650.0	1268.0	4824.0	4631.0	705.0	6818.0	6681.0	6247.0	3759.0	3993.0	335.0	433.0	442.0	2302.0	90963.7	1265667.0	1787266.057082
sub-0077	930.0	831.0	2794.0	2007.0	444.0	3593.0	6523.0	3735.0	1035.0	5670.0	2876.0	3594.0	2255.0	3786.0	642.0	1745.0	1365.0	940.0	1559.0	1572.0	4622.0	1352.0	5069.0	4591.0	743.0	7501.0	7677.0	6173.0	3832.0	3605.0	346.0	496.0	347.0	2852.0	97104.7	1342597.0	1948131.662011
sub-0078	770.0	990.0	1842.0	1932.0	520.0	3314.0	5390.0	3689.0	883.0	6410.0	2940.0	3176.0	2284.0	3838.0	493.0	1412.0	1638.0	1061.0	1734.0	1559.0	4375.0	1391.0	4517.0	4560.0	707.0	7710.0	6725.0	5681.0	4100.0	3948.0	384.0	549.0	420.0	2500.0	93441.0	1218288.0	1689748.170569
sub-0079	873.0	528.0	1977.0	1401.0	261.0	2468.0	4199.0	2495.0	778.0	4880.0	2410.0	2969.0	1610.0	2988.0	618.0	1222.0	1141.0	683.0	1250.0	1294.0	3106.0	1034.0	4017.0	3469.0	531.0	4744.0	5840.0	4501.0	3350.0	3433.0	250.0	356.0	264.0	1862.0	72797.7	976978.0	1358361.993725
sub-0080	758.0	720.0	2364.0	1292.0	405.0	2403.0	4503.0	2800.0	794.0	3920.0	2319.0	2262.0	1729.0	3188.0	542.0	1394.0	1376.0	845.0	1584.0	1193.0	3419.0	1186.0	4725.0	3080.0	632.0	5540.0	6889.0	4945.0	3403.0	2709.0	302.0	394.0	281.0	2274.0	76100.0	1044749.0	1338792.655457
sub-0081	888.0	993.0	2217.0	1613.0	525.0	3365.0	4939.0	3298.0	980.0	4265.0	2975.0	3222.0	2316.0	3306.0	631.0	1543.0	1272.0	877.0	1198.0	1422.0	4302.0	1541.0	5150.0	4410.0	754.0	6492.0	7131.0	6088.0	3928.0	4159.0	336.0	429.0	352.0	2282.0	89198.5	1218016.0	1736405.157273
sub-0082	1017.0	696.0	2223.0	1964.0	337.0	3468.0	5821.0	3313.0	953.0	6584.0	2778.0	4098.0	2158.0	3861.0	654.0	1609.0	1242.0	855.0	1731.0	1871.0	4817.0	1429.0	5790.0	4060.0	748.0	6268.0	7807.0	5384.0	4163.0	3583.0	322.0	557.0	374.0	2351.0	94874.5	1328312.0	1828859.609743
sub-0083	908.0	757.0	2926.0	2006.0	554.0	3785.0	5765.0	3983.0	1110.0	6237.0	3075.0	3805.0	2279.0	4151.0	730.0	1629.0	1496.0	986.0	1492.0	1911.0	4451.0	1115.0	5389.0	5028.0	608.0	7208.0	8362.0	7547.0	4096.0	3960.0	350.0	494.0	428.0	2457.0	101070.0	1384780.0	1935879.091077
sub-0084	1110.0	955.0	3082.0	2023.0	465.0	3609.0	6965.0	4414.0	1398.0	6377.0	3668.0	3713.0	2218.0	4383.0	650.0	1521.0	1783.0	1024.0	1715.0	1695.0	4619.0	1683.0	5501.0	5477.0	691.0	7644.0	7940.0	6640.0	4088.0	5186.0	410.0	546.0	358.0	2519.0	106054.0	1424755.0	2016616.592526
sub-0085	945.0	851.0	2243.0	1901.0	327.0	3381.0	7517.0	3637.0	770.0	6341.0	3153.0	3270.0	2289.0	4155.0	692.0	1589.0	1276.0	1044.0	1813.0	1791.0	4238.0	1242.0	5536.0	4158.0	632.0	7386.0	7674.0	6026.0	3691.0	3175.0	300.0	475.0	382.0	2630.0	96523.0	1263371.0	1792375.498818
sub-0086	994.0	587.0	1861.0	1793.0	428.0	3351.0	5152.0	3602.0	827.0	5361.0	3125.0	3710.0	2104.0	3717.0	702.0	1613.0	2096.0	960.0	2353.0	1589.0	4151.0	1046.0	5356.0	4520.0	541.0	6398.0	9029.0	5943.0	4349.0	3502.0	352.0	431.0	430.0	2595.0	94562.2	1217324.0	1694616.740294
sub-0087	862.0	809.0	2624.0	1693.0	282.0	2960.0	6432.0	4019.0	738.0	5400.0	3109.0	3168.0	2385.0	3720.0	642.0	1746.0	1621.0	955.0	1610.0	1690.0	4576.0	1196.0	4985.0	4614.0	796.0	6384.0	7143.0	5620.0	3762.0	4105.0	326.0	452.0	341.0	2418.0	93176.4	1238425.0	1729994.060738
sub-0088	938.0	439.0	1842.0	1114.0	336.0	2781.0	5763.0	2642.0	667.0	4422.0	2326.0	2484.0	1827.0	3203.0	600.0	1341.0	1341.0	739.0	1476.0	1103.0	3241.0	820.0	4129.0	3370.0	332.0	4975.0	6526.0	5491.0	3314.0	2889.0	246.0	428.0	332.0	1949.0	75424.4	1012065.0	1439273.039826
sub-0089	815.0	767.0	2375.0	1737.0	490.0	3212.0	4921.0	3085.0	956.0	4949.0	2680.0	3666.0	2076.0	3275.0	644.0	1754.0	1225.0	908.0	1635.0	1879.0	3847.0	1465.0	4408.0	4080.0	569.0	6295.0	6965.0	4986.0	3511.0	3967.0	277.0	442.0	298.0	2480.0	86637.5	1180599.0	1697302.068012
sub-0090	1071.0	639.0	2759.0	1850.0	302.0	3245.0	6488.0	3736.0	856.0	5146.0	3093.0	3003.0	2189.0	4254.0	676.0	1704.0	1735.0	1033.0	2175.0	1571.0	4044.0	1463.0	4747.0	4479.0	548.0	6705.0	8421.0	5957.0	4245.0	4154.0	288.0	479.0	368.0	2720.0	96139.2	1298666.0	1841286.422613
sub-0091	902.0	902.0	2563.0	1553.0	493.0	3255.0	5917.0	3709.0	853.0	5543.0	3281.0	3198.0	2093.0	4019.0	736.0	1771.0	1507.0	798.0	1368.0	1715.0	3828.0	1205.0	5025.0	4456.0	760.0	6142.0	7553.0	5674.0	3864.0	3445.0	318.0	404.0	371.0	2248.0	91393.8	1182498.0	1622736.805817
sub-0092	799.0	693.0	2549.0	1713.0	266.0	3044.0	4833.0	3094.0	918.0	5706.0	2661.0	3217.0	1905.0	3487.0	603.0	1517.0	1415.0	827.0	1805.0	1213.0	3815.0	1225.0	4667.0	3813.0	512.0	5751.0	7052.0	5333.0	3372.0	3530.0	307.0	388.0	341.0	2112.0	84482.3	1138958.0	1649412.84859
sub-0093	917.0	787.0	2832.0	1595.0	344.0	3096.0	5875.0	3354.0	870.0	4867.0	3015.0	3037.0	1717.0	3506.0	676.0	1437.0	1276.0	888.0	1633.0	1651.0	3801.0	1325.0	4963.0	4408.0	667.0	6115.0	7371.0	5401.0	3628.0	3877.0	298.0	408.0	328.0	2330.0	88291.9	1157690.0	1604827.51251
sub-0094	880.0	489.0	1831.0	1850.0	458.0	3701.0	4723.0	3004.0	924.0	4433.0	3347.0	2705.0	2103.0	3635.0	478.0	1659.0	1244.0	957.0	1389.0	1624.0	4997.0	1430.0	4719.0	4353.0	453.0	6207.0	8139.0	6292.0	4042.0	4220.0	334.0	463.0	379.0	2301.0	89664.4	1185761.0	1754318.092482
sub-0095	846.0	630.0	2129.0	1498.0	347.0	2843.0	5420.0	3091.0	803.0	3728.0	2396.0	2667.0	1901.0	3380.0	579.0	1427.0	1102.0	715.0	1117.0	1493.0	3692.0	992.0	4656.0	4010.0	441.0	4568.0	6177.0	4870.0	3589.0	3639.0	318.0	408.0	335.0	2259.0	78064.9	1064054.0	1519769.644596
sub-0096	968.0	540.0	1867.0	1737.0	379.0	3294.0	5069.0	3570.0	829.0	5204.0	2779.0	3359.0	1940.0	3486.0	668.0	1484.0	1459.0	904.0	1624.0	1715.0	3544.0	1103.0	4226.0	3863.0	519.0	5308.0	6595.0	4953.0	4048.0	3371.0	318.0	416.0	403.0	2399.0	83932.0	1122883.0	1591959.994078
sub-0097	984.0	788.0	2544.0	1425.0	483.0	3126.0	5855.0	3035.0	1023.0	6195.0	3377.0	2840.0	2054.0	3529.0	682.0	1671.0	1748.0	862.0	1563.0	1160.0	4059.0	1201.0	4910.0	4223.0	617.0	6745.0	7272.0	5652.0	3709.0	3495.0	387.0	478.0	310.0	2082.0	90076.3	1233312.0	1690035.283555
sub-0098	1004.0	779.0	2301.0	1769.0	502.0	3281.0	5392.0	3411.0	791.0	5755.0	2551.0	3147.0	1956.0	3734.0	640.0	1830.0	1463.0	768.0	1719.0	1496.0	4237.0	1059.0	4521.0	4352.0	602.0	6029.0	6934.0	5995.0	3592.0	3358.0	274.0	472.0	254.0	2585.0	88402.0	1284499.0	1877957.031086
sub-0099	1150.0	646.0	2492.0	1190.0	455.0	3378.0	5227.0	3497.0	968.0	4782.0	2931.0	2497.0	2029.0	3701.0	687.0	1419.0	1110.0	912.0	1381.0	999.0	4500.0	1221.0	5363.0	3867.0	498.0	5536.0	8640.0	5521.0	4397.0	4343.0	327.0	532.0	365.0	2764.0	89318.1	1270391.0	1844659.504159
sub-0100	910.0	618.0	2321.0	1749.0	515.0	3542.0	7284.0	4351.0	1155.0	5931.0	3146.0	3489.0	2275.0	4437.0	658.0	1432.0	1487.0	1010.0	1709.0	1641.0	4592.0	1388.0	5324.0	4571.0	747.0	6329.0	7604.0	6911.0	3944.0	3983.0	384.0	535.0	363.0	2852.0	99186.4	1275785.0	1849052.631963
sub-0101	1054.0	704.0	2212.0	1432.0	384.0	3326.0	5568.0	2766.0	706.0	4396.0	2435.0	2679.0	1934.0	3417.0	766.0	1673.0	1156.0	669.0	1329.0	1308.0	3447.0	1203.0	4359.0	3983.0	564.0	6083.0	6943.0	5603.0	4095.0	4076.0	339.0	371.0	318.0	2389.0	83540.5	1162558.0	1581417.997219
sub-0102	981.0	1455.0	2543.0	1985.0	372.0	3843.0	5639.0	3810.0	993.0	6913.0	3250.0	4124.0	2492.0	4062.0	663.0	1999.0	1401.0	910.0	1710.0	1892.0	4325.0	1305.0	5143.0	4445.0	1112.0	7172.0	8745.0	6358.0	4340.0	4691.0	300.0	412.0	351.0	2779.0	102508.0	1402900.0	1911007.843279
sub-0103	828.0	799.0	2056.0	1373.0	344.0	2431.0	4626.0	2732.0	773.0	4311.0	2415.0	3013.0	1924.0	2915.0	580.0	1415.0	1463.0	722.0	1380.0	1257.0	3679.0	1002.0	4500.0	3833.0	637.0	4935.0	6237.0	4625.0	3235.0	2941.0	232.0	405.0	343.0	2023.0	75981.5	1087050.0	1108642.607559
sub-0104	899.0	756.0	1972.0	1555.0	320.0	3568.0	4799.0	2765.0	748.0	5183.0	3096.0	3082.0	1959.0	3034.0	650.0	1333.0	1416.0	809.0	1541.0	1530.0	3655.0	1094.0	4751.0	3944.0	754.0	5722.0	6552.0	5324.0	3585.0	3358.0	319.0	393.0	302.0	2119.0	82847.8	1065717.0	1425825.718233
sub-0105	1032.0	943.0	2341.0	1965.0	447.0	3429.0	6118.0	4240.0	1042.0	5492.0	3165.0	4049.0	2339.0	4196.0	733.0	1634.0	1360.0	996.0	1490.0	2219.0	4454.0	1271.0	5963.0	4702.0	718.0	6846.0	8100.0	6494.0	3986.0	4551.0	388.0	472.0	412.0	2929.0	100508.0	1391708.0	1968867.859121
sub-0106	1107.0	890.0	2405.0	1815.0	507.0	3607.0	6596.0	4364.0	1150.0	6579.0	3301.0	3443.0	2283.0	3712.0	678.0	1780.0	1587.0	975.0	1536.0	1500.0	4452.0	1633.0	5617.0	4576.0	597.0	7553.0	9253.0	5199.0	3970.0	4607.0	410.0	480.0	366.0	2250.0	100761.0	1333320.0	1882717.505402
sub-0107	753.0	757.0	2009.0	1423.0	393.0	3422.0	4906.0	2803.0	821.0	5603.0	2757.0	2126.0	1959.0	3182.0	640.0	1445.0	1157.0	824.0	1369.0	1159.0	3622.0	1148.0	4257.0	4068.0	654.0	6052.0	6764.0	4976.0	3283.0	3336.0	255.0	415.0	268.0	1913.0	80514.8	1094239.0	1464321.835302
sub-0108	987.0	801.0	2413.0	1837.0	266.0	2997.0	5278.0	2688.0	956.0	5510.0	2995.0	3416.0	1951.0	3500.0	705.0	1504.0	1627.0	803.0	1778.0	1436.0	3878.0	1366.0	4864.0	3900.0	699.0	6290.0	7448.0	5048.0	3969.0	3524.0	357.0	424.0	420.0	2536.0	88163.6	1161018.0	1415677.034455
sub-0109	896.0	711.0	2256.0	1692.0	420.0	3373.0	6086.0	3675.0	830.0	6355.0	2734.0	3153.0	2100.0	3876.0	754.0	1740.0	1400.0	900.0	1674.0	1591.0	4135.0	1118.0	5202.0	4069.0	496.0	6797.0	7491.0	6325.0	3920.0	4381.0	372.0	481.0	346.0	2864.0	94212.0	1272264.0	1652903.267276
sub-0110	1049.0	654.0	2473.0	1523.0	278.0	3066.0	6714.0	3125.0	820.0	5308.0	2936.0	2996.0	1998.0	3820.0	694.0	1541.0	1451.0	705.0	1759.0	1499.0	3461.0	1168.0	5262.0	3853.0	590.0	7068.0	8469.0	4860.0	4073.0	3149.0	318.0	482.0	366.0	2179.0	89705.7	1201554.0	1678438.94714
sub-0111	954.0	692.0	2157.0	2056.0	393.0	3320.0	5764.0	3617.0	1050.0	5659.0	2767.0	3309.0	2275.0	4201.0	683.0	1949.0	1731.0	978.0	2083.0	1714.0	4253.0	1219.0	5353.0	4262.0	800.0	7487.0	8303.0	5593.0	4126.0	3527.0	297.0	455.0	371.0	2351.0	95748.6	1361418.0	1963943.654876
sub-0112	844.0	821.0	2625.0	1946.0	658.0	4182.0	5939.0	4420.0	965.0	5917.0	3071.0	2938.0	2194.0	3911.0	686.0	1803.0	1483.0	1053.0	1719.0	1542.0	4190.0	1354.0	5920.0	4965.0	653.0	7169.0	7640.0	5388.0	4102.0	3414.0	383.0	485.0	476.0	2312.0	97166.3	1398150.0	1760027.878927
sub-0113	754.0	388.0	2344.0	1727.0	344.0	3435.0	5744.0	3393.0	949.0	5936.0	2820.0	2943.0	2162.0	3496.0	623.0	1849.0	1595.0	796.0	1522.0	1396.0	3983.0	1120.0	5517.0	4655.0	507.0	5635.0	8132.0	6425.0	3693.0	4511.0	304.0	422.0	378.0	2131.0	91628.8	1291388.0	1680227.313956
sub-0114	848.0	657.0	2417.0	1979.0	526.0	3299.0	5202.0	3522.0	832.0	6362.0	3238.0	3509.0	2270.0	3475.0	571.0	1647.0	1131.0	1018.0	1421.0	1934.0	4117.0	1091.0	5132.0	4259.0	655.0	5702.0	7365.0	4986.0	3724.0	3428.0	332.0	473.0	329.0	2208.0	89652.6	1196740.0	1702292.523486
sub-0115	935.0	875.0	2436.0	1577.0	451.0	3535.0	5746.0	3565.0	923.0	5073.0	3058.0	3149.0	2266.0	3828.0	683.0	1605.0	1795.0	973.0	1819.0	1396.0	4029.0	1408.0	5159.0	4655.0	867.0	6604.0	7797.0	6289.0	3747.0	4341.0	292.0	536.0	329.0	2219.0	93953.7	1321992.0	1912092.743333
sub-0116	1096.0	960.0	2545.0	1752.0	390.0	3235.0	6315.0	3469.0	986.0	6018.0	2905.0	4073.0	2493.0	4343.0	741.0	1850.0	2034.0	983.0	2156.0	1896.0	4724.0	1613.0	5355.0	4838.0	626.0	6308.0	7919.0	5812.0	4031.0	4329.0	310.0	446.0	372.0	2689.0	99602.8	1270640.0	1749258.613103
sub-0117	751.0	539.0	2130.0	1363.0	345.0	2740.0	5288.0	3020.0	615.0	4026.0	2635.0	2461.0	1731.0	3104.0	641.0	1187.0	1364.0	734.0	1369.0	1282.0	3295.0	882.0	3944.0	3203.0	457.0	5636.0	6100.0	5087.0	3065.0	3106.0	291.0	393.0	252.0	2012.0	75037.5	1043999.0	1397748.806017
sub-0118	933.0	988.0	1857.0	1472.0	359.0	3053.0	5761.0	3576.0	828.0	4068.0	2884.0	2784.0	2013.0	3820.0	648.0	1643.0	1346.0	889.0	1562.0	1276.0	3918.0	1445.0	4169.0	4393.0	781.0	6790.0	6965.0	5555.0	4131.0	3434.0	315.0	447.0	404.0	2168.0	86673.5	1133119.0	1451569.794053
sub-0119	790.0	899.0	1921.0	1501.0	370.0	2851.0	5035.0	3432.0	892.0	4850.0	2750.0	2627.0	2317.0	3699.0	548.0	1393.0	1342.0	851.0	1385.0	1485.0	3872.0	1472.0	4228.0	4208.0	617.0	6113.0	6762.0	5114.0	3765.0	3714.0	329.0	402.0	345.0	2377.0	84181.8	1137101.0	1561399.349777
sub-0120	834.0	931.0	2460.0	1876.0	532.0	3550.0	5370.0	4013.0	813.0	5360.0	3485.0	3385.0	2179.0	3783.0	661.0	1555.0	1254.0	926.0	1383.0	2049.0	5085.0	1445.0	4791.0	4741.0	733.0	7469.0	7571.0	6080.0	3525.0	4069.0	324.0	571.0	352.0	2487.0	95630.8	1294252.0	1876891.541295
sub-0121	937.0	766.0	2199.0	1465.0	542.0	3429.0	5685.0	3617.0	1020.0	5072.0	2734.0	2110.0	2362.0	3548.0	601.0	1612.0	1295.0	1007.0	1472.0	1134.0	4336.0	1437.0	4635.0	4348.0	622.0	6323.0	7302.0	5649.0	3894.0	4256.0	340.0	419.0	317.0	2419.0	88889.0	1184213.0	1653487.109655
sub-0122	1048.0	709.0	1872.0	1494.0	320.0	2925.0	4569.0	2830.0	906.0	4847.0	2447.0	3036.0	2026.0	3457.0	653.0	1364.0	1174.0	813.0	1414.0	1380.0	3766.0	1113.0	4258.0	3146.0	550.0	5365.0	6025.0	4340.0	3772.0	3258.0	336.0	469.0	306.0	2055.0	78034.9	1090074.0	1521894.915063
sub-0123	1020.0	973.0	2012.0	1916.0	459.0	3226.0	4453.0	3656.0	842.0	5230.0	2639.0	3231.0	2102.0	3711.0	622.0	1744.0	1290.0	861.0	1542.0	1766.0	4274.0	1161.0	4965.0	4876.0	844.0	5958.0	7511.0	5342.0	3729.0	3777.0	293.0	533.0	327.0	2428.0	89248.5	1175970.0	1655720.079268
sub-0124	909.0	790.0	1849.0	1258.0	353.0	2649.0	4441.0	2810.0	816.0	4633.0	2763.0	2476.0	1822.0	3257.0	577.0	1275.0	1476.0	725.0	1671.0	1264.0	3399.0	1107.0	4520.0	3500.0	695.0	4863.0	6239.0	4425.0	3515.0	3280.0	319.0	419.0	311.0	2373.0	76770.9	1023550.0	1494722.711874
sub-0125	683.0	627.0	1478.0	1450.0	409.0	2547.0	4378.0	3720.0	667.0	4371.0	2538.0	2723.0	1685.0	2986.0	661.0	1637.0	1023.0	900.0	1611.0	1305.0	3307.0	1097.0	3837.0	3924.0	507.0	5623.0	5750.0	5171.0	3049.0	2791.0	339.0	492.0	261.0	2048.0	75593.2	981014.0	1124975.076603
sub-0126	901.0	521.0	1956.0	1528.0	361.0	2666.0	5424.0	3166.0	762.0	4459.0	2577.0	2550.0	1980.0	3595.0	555.0	1505.0	1714.0	679.0	1408.0	1141.0	3256.0	1185.0	3952.0	3636.0	465.0	4775.0	6403.0	5043.0	3370.0	2992.0	308.0	351.0	255.0	2155.0	77587.3	1025098.0	1460250.944245
sub-0127	1132.0	832.0	2190.0	1272.0	401.0	3422.0	6552.0	3304.0	790.0	6635.0	3022.0	3169.0	2197.0	4108.0	795.0	1535.0	1301.0	933.0	1554.0	1034.0	4895.0	1511.0	5131.0	3782.0	635.0	7605.0	8586.0	6015.0	4225.0	4363.0	394.0	405.0	338.0	2324.0	96387.6	1250379.0	1733621.809915
sub-0128	887.0	843.0	2699.0	1760.0	432.0	3939.0	6180.0	3171.0	1007.0	5396.0	3172.0	2977.0	2304.0	3313.0	686.0	1808.0	1830.0	1073.0	1883.0	1661.0	4863.0	1355.0	5883.0	5286.0	797.0	7357.0	7198.0	6453.0	4087.0	3848.0	356.0	505.0	383.0	2543.0	97935.8	1324911.0	1875901.763344
sub-0129	869.0	860.0	3082.0	1970.0	603.0	3539.0	5610.0	3708.0	1034.0	6268.0	2906.0	3390.0	2248.0	4070.0	681.0	1636.0	1635.0	1123.0	2046.0	1912.0	5213.0	1670.0	6216.0	4523.0	669.0	7029.0	7834.0	5940.0	4867.0	5281.0	315.0	536.0	421.0	2793.0	102491.0	1342807.0	1863413.040649
sub-0130	909.0	659.0	2148.0	1712.0	444.0	2918.0	5552.0	4122.0	964.0	4562.0	2385.0	3291.0	1917.0	4171.0	521.0	1386.0	1209.0	838.0	1354.0	1357.0	3492.0	1224.0	4539.0	5050.0	620.0	5962.0	7475.0	5362.0	3582.0	3537.0	340.0	451.0	320.0	2185.0	86540.3	1096813.0	1168998.161613
sub-0131	1293.0	733.0	3086.0	1543.0	290.0	3027.0	5522.0	3018.0	1038.0	4785.0	2700.0	2752.0	2034.0	4077.0	719.0	1808.0	1497.0	978.0	1575.0	1128.0	4353.0	1571.0	5813.0	4722.0	775.0	6857.0	8389.0	5921.0	4801.0	4117.0	354.0	373.0	403.0	2635.0	94681.9	1246408.0	1555863.54171
sub-0132	931.0	769.0	2340.0	1651.0	405.0	2690.0	5289.0	3517.0	860.0	4300.0	2940.0	2601.0	2179.0	3871.0	530.0	1306.0	1374.0	903.0	1523.0	1412.0	4117.0	1264.0	5158.0	4285.0	672.0	6490.0	7987.0	5189.0	4294.0	4167.0	264.0	414.0	401.0	3004.0	89096.8	1218567.0	1850395.940613
sub-0133	863.0	699.0	2300.0	1519.0	360.0	2618.0	3804.0	2394.0	747.0	5130.0	2575.0	2832.0	1774.0	2872.0	753.0	1201.0	1352.0	824.0	1379.0	1284.0	3214.0	1034.0	4381.0	3831.0	562.0	6216.0	6721.0	4453.0	3912.0	3054.0	277.0	444.0	377.0	2444.0	78182.6	1065523.0	1467451.201819
sub-0134	813.0	692.0	2051.0	1505.0	381.0	2711.0	5627.0	2650.0	625.0	4923.0	2380.0	2954.0	1856.0	3193.0	576.0	1328.0	1224.0	719.0	1214.0	1251.0	3705.0	825.0	4091.0	4034.0	454.0	4912.0	5972.0	5055.0	3433.0	2930.0	284.0	350.0	248.0	2132.0	77094.1	1040423.0	1510727.096417
sub-0135	1053.0	780.0	2551.0	1775.0	436.0	4046.0	7194.0	3315.0	1014.0	5682.0	3077.0	4200.0	2609.0	3646.0	728.0	1789.0	1425.0	1001.0	1791.0	1925.0	4608.0	1320.0	5524.0	5382.0	739.0	7434.0	9307.0	6493.0	4416.0	4196.0	351.0	548.0	393.0	2521.0	103267.0	1313529.0	1942826.841048
sub-0136	1099.0	718.0	2673.0	2074.0	368.0	3037.0	6270.0	3203.0	952.0	6499.0	3109.0	3240.0	2544.0	4028.0	638.0	1564.0	1941.0	817.0	1926.0	1902.0	4940.0	1080.0	5110.0	4774.0	549.0	6917.0	7478.0	6795.0	3894.0	3283.0	408.0	398.0	319.0	2337.0	96870.3	1382108.0	1416220.653141
sub-0137	1127.0	777.0	2322.0	1583.0	431.0	3195.0	5654.0	3295.0	792.0	5280.0	3348.0	2897.0	2334.0	3950.0	640.0	1691.0	1461.0	962.0	1529.0	1523.0	4053.0	1249.0	4684.0	3799.0	854.0	6273.0	7983.0	5524.0	4009.0	3586.0	327.0	449.0	305.0	2319.0	90204.7	1256533.0	1706146.485678
sub-0138	734.0	558.0	1757.0	1273.0	449.0	3017.0	4744.0	3215.0	773.0	4339.0	2250.0	2407.0	1778.0	2856.0	579.0	1387.0	1182.0	686.0	1240.0	1221.0	3227.0	997.0	3618.0	3121.0	390.0	5123.0	5982.0	4611.0	3044.0	2987.0	243.0	423.0	242.0	2022.0	72475.0	943638.0	955167.38016
sub-0139	1104.0	820.0	2070.0	1908.0	398.0	3227.0	5499.0	4202.0	877.0	5666.0	2914.0	3767.0	2036.0	4376.0	563.0	1612.0	1286.0	943.0	1603.0	1923.0	4169.0	1139.0	5342.0	3834.0	525.0	6639.0	6935.0	5280.0	3973.0	3804.0	399.0	450.0	333.0	2128.0	91740.4	1238321.0	1756345.520581
sub-0140	965.0	773.0	2021.0	1567.0	396.0	2801.0	6086.0	3850.0	936.0	5858.0	2994.0	3577.0	2053.0	4101.0	594.0	1413.0	1422.0	811.0	1528.0	1477.0	3595.0	1190.0	4575.0	4030.0	626.0	7058.0	7103.0	5057.0	3628.0	4209.0	343.0	535.0	374.0	2128.0	89654.4	1224445.0	1767979.483482
sub-0141	948.0	588.0	1810.0	1368.0	343.0	2524.0	5108.0	2806.0	715.0	4014.0	2594.0	3072.0	1623.0	3164.0	496.0	1268.0	1097.0	730.0	1146.0	1557.0	3509.0	943.0	4369.0	3444.0	482.0	5014.0	6110.0	5005.0	3061.0	2702.0	269.0	406.0	304.0	1797.0	74378.8	1048031.0	1404130.308135
sub-0142	722.0	629.0	2147.0	2040.0	427.0	2905.0	4899.0	3150.0	922.0	4496.0	2810.0	3440.0	1817.0	3316.0	577.0	1446.0	1185.0	855.0	1563.0	2065.0	4020.0	1338.0	4469.0	3442.0	380.0	6925.0	6993.0	5186.0	3389.0	4061.0	327.0	498.0	307.0	1945.0	84672.7	1096790.0	1578673.189074
sub-0143	734.0	599.0	1813.0	1410.0	366.0	2662.0	4509.0	2839.0	834.0	3989.0	2661.0	3183.0	1917.0	3114.0	760.0	1379.0	1514.0	918.0	1736.0	1410.0	3691.0	1097.0	4347.0	3214.0	481.0	5526.0	5947.0	4729.0	3522.0	3761.0	289.0	431.0	362.0	2130.0	77866.8	1075904.0	1500769.682063
